,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
40,30,FP1,35,3.774,a,S1 obj,0,co2a0000364,0.13671875
41,30,FP1,36,4.751,a,S1 obj,0,co2a0000364,0.140625
42,30,FP1,37,6.704,a,S1 obj,0,co2a0000364,0.14453125
43,30,FP1,38,8.169,a,S1 obj,0,co2a0000364,0.1484375
44,30,FP1,39,8.169,a,S1 obj,0,co2a0000364,0.15234375
45,30,FP1,40,7.68,a,S1 obj,0,co2a0000364,0.15625
46,30,FP1,41,7.68,a,S1 obj,0,co2a0000364,0.16015625
47,30,FP1,42,8.657,a,S1 obj,0,co2a0000364,0.1640625
48,30,FP1,43,11.098,a,S1 obj,0,co2a0000364,0.16796875
49,30,FP1,44,13.54,a,S1 obj,0,co2a0000364,0.171875
50,30,FP1,45,14.516,a,S1 obj,0,co2a0000364,0.17578125
51,30,FP1,46,13.54,a,S1 obj,0,co2a0000364,0.1796875
52,30,FP1,47,11.098,a,S1 obj,0,co2a0000364,0.18359375
53,30,FP1,48,8.657,a,S1 obj,0,co2a0000364,0.1875
54,30,FP1,49,7.68,a,S1 obj,0,co2a0000364,0.19140625
55,30,FP1,50,8.169,a,S1 obj,0,co2a0000364,0.1953125
56,30,FP1,51,9.145,a,S1 obj,0,co2a0000364,0.19921875
57,30,FP1,52,8.657,a,S1 obj,0,co2a0000364,0.203125
58,30,FP1,53,6.704,a,S1 obj,0,co2a0000364,0.20703125
59,30,FP1,54,3.286,a,S1 obj,0,co2a0000364,0.2109375
60,30,FP1,55,1.333,a,S1 obj,0,co2a0000364,0.21484375
61,30,FP1,56,0.356,a,S1 obj,0,co2a0000364,0.21875
62,30,FP1,57,1.333,a,S1 obj,0,co2a0000364,0.22265625
63,30,FP1,58,2.309,a,S1 obj,0,co2a0000364,0.2265625
64,30,FP1,59,1.821,a,S1 obj,0,co2a0000364,0.23046875
65,30,FP1,60,0.356,a,S1 obj,0,co2a0000364,0.234375
66,30,FP1,61,-0.621,a,S1 obj,0,co2a0000364,0.23828125
67,30,FP1,62,-0.132,a,S1 obj,0,co2a0000364,0.2421875
68,30,FP1,63,2.309,a,S1 obj,0,co2a0000364,0.24609375
69,30,FP1,64,5.239,a,S1 obj,0,co2a0000364,0.25
70,30,FP1,65,7.192,a,S1 obj,0,co2a0000364,0.25390625
71,30,FP1,66,6.704,a,S1 obj,0,co2a0000364,0.2578125
72,30,FP1,67,5.239,a,S1 obj,0,co2a0000364,0.26171875
73,30,FP1,68,4.262,a,S1 obj,0,co2a0000364,0.265625
74,30,FP1,69,4.751,a,S1 obj,0,co2a0000364,0.26953125
75,30,FP1,70,5.727,a,S1 obj,0,co2a0000364,0.2734375
76,30,FP1,71,7.192,a,S1 obj,0,co2a0000364,0.27734375
77,30,FP1,72,7.192,a,S1 obj,0,co2a0000364,0.28125
78,30,FP1,73,4.751,a,S1 obj,0,co2a0000364,0.28515625
79,30,FP1,74,2.797,a,S1 obj,0,co2a0000364,0.2890625
80,30,FP1,75,2.309,a,S1 obj,0,co2a0000364,0.29296875
81,30,FP1,76,4.751,a,S1 obj,0,co2a0000364,0.296875
82,30,FP1,77,9.145,a,S1 obj,0,co2a0000364,0.30078125
83,30,FP1,78,13.051,a,S1 obj,0,co2a0000364,0.3046875
84,30,FP1,79,14.516,a,S1 obj,0,co2a0000364,0.30859375
85,30,FP1,80,13.54,a,S1 obj,0,co2a0000364,0.3125
86,30,FP1,81,10.61,a,S1 obj,0,co2a0000364,0.31640625
87,30,FP1,82,8.657,a,S1 obj,0,co2a0000364,0.3203125
88,30,FP1,83,10.122,a,S1 obj,0,co2a0000364,0.32421875
89,30,FP1,84,13.051,a,S1 obj,0,co2a0000364,0.328125
90,30,FP1,85,15.493,a,S1 obj,0,co2a0000364,0.33203125
91,30,FP1,86,16.469,a,S1 obj,0,co2a0000364,0.3359375
92,30,FP1,87,14.028,a,S1 obj,0,co2a0000364,0.33984375
93,30,FP1,88,11.587,a,S1 obj,0,co2a0000364,0.34375
94,30,FP1,89,10.122,a,S1 obj,0,co2a0000364,0.34765625
95,30,FP1,90,11.098,a,S1 obj,0,co2a0000364,0.3515625
96,30,FP1,91,13.54,a,S1 obj,0,co2a0000364,0.35546875
97,30,FP1,92,15.981,a,S1 obj,0,co2a0000364,0.359375
98,30,FP1,93,16.469,a,S1 obj,0,co2a0000364,0.36328125
99,30,FP1,94,15.004,a,S1 obj,0,co2a0000364,0.3671875
100,30,FP1,95,12.563,a,S1 obj,0,co2a0000364,0.37109375
101,30,FP1,96,10.61,a,S1 obj,0,co2a0000364,0.375
102,30,FP1,97,10.61,a,S1 obj,0,co2a0000364,0.37890625
103,30,FP1,98,12.075,a,S1 obj,0,co2a0000364,0.3828125
104,30,FP1,99,15.004,a,S1 obj,0,co2a0000364,0.38671875
105,30,FP1,100,17.446,a,S1 obj,0,co2a0000364,0.390625
106,30,FP1,101,18.911,a,S1 obj,0,co2a0000364,0.39453125
107,30,FP1,102,19.399,a,S1 obj,0,co2a0000364,0.3984375
108,30,FP1,103,19.399,a,S1 obj,0,co2a0000364,0.40234375
109,30,FP1,104,20.376,a,S1 obj,0,co2a0000364,0.40625
110,30,FP1,105,22.329,a,S1 obj,0,co2a0000364,0.41015625
111,30,FP1,106,23.305,a,S1 obj,0,co2a0000364,0.4140625
112,30,FP1,107,23.794,a,S1 obj,0,co2a0000364,0.41796875
113,30,FP1,108,22.817,a,S1 obj,0,co2a0000364,0.421875
114,30,FP1,109,20.864,a,S1 obj,0,co2a0000364,0.42578125
115,30,FP1,110,19.399,a,S1 obj,0,co2a0000364,0.4296875
116,30,FP1,111,18.422,a,S1 obj,0,co2a0000364,0.43359375
117,30,FP1,112,17.446,a,S1 obj,0,co2a0000364,0.4375
118,30,FP1,113,15.981,a,S1 obj,0,co2a0000364,0.44140625
119,30,FP1,114,14.028,a,S1 obj,0,co2a0000364,0.4453125
120,30,FP1,115,12.075,a,S1 obj,0,co2a0000364,0.44921875
121,30,FP1,116,12.075,a,S1 obj,0,co2a0000364,0.453125
122,30,FP1,117,13.54,a,S1 obj,0,co2a0000364,0.45703125
123,30,FP1,118,14.516,a,S1 obj,0,co2a0000364,0.4609375
124,30,FP1,119,14.516,a,S1 obj,0,co2a0000364,0.46484375
125,30,FP1,120,13.54,a,S1 obj,0,co2a0000364,0.46875
126,30,FP1,121,12.075,a,S1 obj,0,co2a0000364,0.47265625
127,30,FP1,122,12.563,a,S1 obj,0,co2a0000364,0.4765625
128,30,FP1,123,14.028,a,S1 obj,0,co2a0000364,0.48046875
129,30,FP1,124,15.981,a,S1 obj,0,co2a0000364,0.484375
130,30,FP1,125,15.981,a,S1 obj,0,co2a0000364,0.48828125
131,30,FP1,126,15.004,a,S1 obj,0,co2a0000364,0.4921875
132,30,FP1,127,13.051,a,S1 obj,0,co2a0000364,0.49609375
133,30,FP1,128,13.051,a,S1 obj,0,co2a0000364,0.5
134,30,FP1,129,13.051,a,S1 obj,0,co2a0000364,0.50390625
135,30,FP1,130,13.54,a,S1 obj,0,co2a0000364,0.5078125
136,30,FP1,131,12.075,a,S1 obj,0,co2a0000364,0.51171875
137,30,FP1,132,8.169,a,S1 obj,0,co2a0000364,0.515625
138,30,FP1,133,3.286,a,S1 obj,0,co2a0000364,0.51953125
139,30,FP1,134,0.356,a,S1 obj,0,co2a0000364,0.5234375
140,30,FP1,135,-0.621,a,S1 obj,0,co2a0000364,0.52734375
141,30,FP1,136,0.844,a,S1 obj,0,co2a0000364,0.53125
142,30,FP1,137,0.844,a,S1 obj,0,co2a0000364,0.53515625
143,30,FP1,138,0.356,a,S1 obj,0,co2a0000364,0.5390625
144,30,FP1,139,-0.621,a,S1 obj,0,co2a0000364,0.54296875
145,30,FP1,140,-0.132,a,S1 obj,0,co2a0000364,0.546875
146,30,FP1,141,1.821,a,S1 obj,0,co2a0000364,0.55078125
147,30,FP1,142,4.751,a,S1 obj,0,co2a0000364,0.5546875
148,30,FP1,143,6.704,a,S1 obj,0,co2a0000364,0.55859375
149,30,FP1,144,6.704,a,S1 obj,0,co2a0000364,0.5625
150,30,FP1,145,4.262,a,S1 obj,0,co2a0000364,0.56640625
151,30,FP1,146,0.844,a,S1 obj,0,co2a0000364,0.5703125
152,30,FP1,147,-0.621,a,S1 obj,0,co2a0000364,0.57421875
153,30,FP1,148,0.356,a,S1 obj,0,co2a0000364,0.578125
154,30,FP1,149,2.797,a,S1 obj,0,co2a0000364,0.58203125
155,30,FP1,150,4.751,a,S1 obj,0,co2a0000364,0.5859375
156,30,FP1,151,5.239,a,S1 obj,0,co2a0000364,0.58984375
157,30,FP1,152,5.239,a,S1 obj,0,co2a0000364,0.59375
158,30,FP1,153,4.751,a,S1 obj,0,co2a0000364,0.59765625
159,30,FP1,154,5.239,a,S1 obj,0,co2a0000364,0.6015625
160,30,FP1,155,5.727,a,S1 obj,0,co2a0000364,0.60546875
161,30,FP1,156,5.727,a,S1 obj,0,co2a0000364,0.609375
162,30,FP1,157,4.751,a,S1 obj,0,co2a0000364,0.61328125
163,30,FP1,158,2.797,a,S1 obj,0,co2a0000364,0.6171875
164,30,FP1,159,0.356,a,S1 obj,0,co2a0000364,0.62109375
165,30,FP1,160,-1.109,a,S1 obj,0,co2a0000364,0.625
166,30,FP1,161,-1.109,a,S1 obj,0,co2a0000364,0.62890625
167,30,FP1,162,-0.132,a,S1 obj,0,co2a0000364,0.6328125
168,30,FP1,163,2.309,a,S1 obj,0,co2a0000364,0.63671875
169,30,FP1,164,4.751,a,S1 obj,0,co2a0000364,0.640625
170,30,FP1,165,6.704,a,S1 obj,0,co2a0000364,0.64453125
171,30,FP1,166,6.704,a,S1 obj,0,co2a0000364,0.6484375
172,30,FP1,167,6.704,a,S1 obj,0,co2a0000364,0.65234375
173,30,FP1,168,6.704,a,S1 obj,0,co2a0000364,0.65625
174,30,FP1,169,7.68,a,S1 obj,0,co2a0000364,0.66015625
175,30,FP1,170,9.145,a,S1 obj,0,co2a0000364,0.6640625
176,30,FP1,171,10.122,a,S1 obj,0,co2a0000364,0.66796875
177,30,FP1,172,10.122,a,S1 obj,0,co2a0000364,0.671875
178,30,FP1,173,8.169,a,S1 obj,0,co2a0000364,0.67578125
179,30,FP1,174,5.727,a,S1 obj,0,co2a0000364,0.6796875
180,30,FP1,175,2.797,a,S1 obj,0,co2a0000364,0.68359375
181,30,FP1,176,1.821,a,S1 obj,0,co2a0000364,0.6875
182,30,FP1,177,0.844,a,S1 obj,0,co2a0000364,0.69140625
183,30,FP1,178,0.844,a,S1 obj,0,co2a0000364,0.6953125
184,30,FP1,179,1.333,a,S1 obj,0,co2a0000364,0.69921875
185,30,FP1,180,1.333,a,S1 obj,0,co2a0000364,0.703125
186,30,FP1,181,2.309,a,S1 obj,0,co2a0000364,0.70703125
187,30,FP1,182,3.286,a,S1 obj,0,co2a0000364,0.7109375
188,30,FP1,183,4.751,a,S1 obj,0,co2a0000364,0.71484375
189,30,FP1,184,5.239,a,S1 obj,0,co2a0000364,0.71875
190,30,FP1,185,6.215,a,S1 obj,0,co2a0000364,0.72265625
191,30,FP1,186,7.192,a,S1 obj,0,co2a0000364,0.7265625
192,30,FP1,187,8.169,a,S1 obj,0,co2a0000364,0.73046875
193,30,FP1,188,8.169,a,S1 obj,0,co2a0000364,0.734375
194,30,FP1,189,7.68,a,S1 obj,0,co2a0000364,0.73828125
195,30,FP1,190,6.704,a,S1 obj,0,co2a0000364,0.7421875
196,30,FP1,191,6.704,a,S1 obj,0,co2a0000364,0.74609375
197,30,FP1,192,7.192,a,S1 obj,0,co2a0000364,0.75
198,30,FP1,193,8.169,a,S1 obj,0,co2a0000364,0.75390625
199,30,FP1,194,8.657,a,S1 obj,0,co2a0000364,0.7578125
200,30,FP1,195,7.192,a,S1 obj,0,co2a0000364,0.76171875
201,30,FP1,196,4.751,a,S1 obj,0,co2a0000364,0.765625
202,30,FP1,197,2.797,a,S1 obj,0,co2a0000364,0.76953125
203,30,FP1,198,2.309,a,S1 obj,0,co2a0000364,0.7734375
204,30,FP1,199,2.797,a,S1 obj,0,co2a0000364,0.77734375
205,30,FP1,200,2.797,a,S1 obj,0,co2a0000364,0.78125
206,30,FP1,201,3.774,a,S1 obj,0,co2a0000364,0.78515625
207,30,FP1,202,5.727,a,S1 obj,0,co2a0000364,0.7890625
208,30,FP1,203,7.68,a,S1 obj,0,co2a0000364,0.79296875
209,30,FP1,204,9.145,a,S1 obj,0,co2a0000364,0.796875
210,30,FP1,205,9.145,a,S1 obj,0,co2a0000364,0.80078125
211,30,FP1,206,7.192,a,S1 obj,0,co2a0000364,0.8046875
212,30,FP1,207,5.239,a,S1 obj,0,co2a0000364,0.80859375
213,30,FP1,208,4.751,a,S1 obj,0,co2a0000364,0.8125
214,30,FP1,209,6.704,a,S1 obj,0,co2a0000364,0.81640625
215,30,FP1,210,8.657,a,S1 obj,0,co2a0000364,0.8203125
216,30,FP1,211,9.633,a,S1 obj,0,co2a0000364,0.82421875
217,30,FP1,212,9.145,a,S1 obj,0,co2a0000364,0.828125
218,30,FP1,213,7.68,a,S1 obj,0,co2a0000364,0.83203125
219,30,FP1,214,7.192,a,S1 obj,0,co2a0000364,0.8359375
220,30,FP1,215,7.68,a,S1 obj,0,co2a0000364,0.83984375
221,30,FP1,216,8.169,a,S1 obj,0,co2a0000364,0.84375
222,30,FP1,217,8.657,a,S1 obj,0,co2a0000364,0.84765625
223,30,FP1,218,8.169,a,S1 obj,0,co2a0000364,0.8515625
224,30,FP1,219,7.68,a,S1 obj,0,co2a0000364,0.85546875
225,30,FP1,220,7.68,a,S1 obj,0,co2a0000364,0.859375
226,30,FP1,221,7.192,a,S1 obj,0,co2a0000364,0.86328125
227,30,FP1,222,6.704,a,S1 obj,0,co2a0000364,0.8671875
228,30,FP1,223,6.215,a,S1 obj,0,co2a0000364,0.87109375
229,30,FP1,224,5.239,a,S1 obj,0,co2a0000364,0.875
230,30,FP1,225,4.262,a,S1 obj,0,co2a0000364,0.87890625
231,30,FP1,226,3.774,a,S1 obj,0,co2a0000364,0.8828125
232,30,FP1,227,4.751,a,S1 obj,0,co2a0000364,0.88671875
233,30,FP1,228,6.704,a,S1 obj,0,co2a0000364,0.890625
234,30,FP1,229,8.169,a,S1 obj,0,co2a0000364,0.89453125
235,30,FP1,230,8.657,a,S1 obj,0,co2a0000364,0.8984375
236,30,FP1,231,6.704,a,S1 obj,0,co2a0000364,0.90234375
237,30,FP1,232,2.309,a,S1 obj,0,co2a0000364,0.90625
238,30,FP1,233,-1.109,a,S1 obj,0,co2a0000364,0.91015625
239,30,FP1,234,-3.062,a,S1 obj,0,co2a0000364,0.9140625
240,30,FP1,235,-1.597,a,S1 obj,0,co2a0000364,0.91796875
241,30,FP1,236,2.309,a,S1 obj,0,co2a0000364,0.921875
242,30,FP1,237,7.192,a,S1 obj,0,co2a0000364,0.92578125
243,30,FP1,238,10.122,a,S1 obj,0,co2a0000364,0.9296875
244,30,FP1,239,11.098,a,S1 obj,0,co2a0000364,0.93359375
245,30,FP1,240,10.122,a,S1 obj,0,co2a0000364,0.9375
246,30,FP1,241,8.657,a,S1 obj,0,co2a0000364,0.94140625
247,30,FP1,242,7.68,a,S1 obj,0,co2a0000364,0.9453125
248,30,FP1,243,7.192,a,S1 obj,0,co2a0000364,0.94921875
249,30,FP1,244,6.704,a,S1 obj,0,co2a0000364,0.953125
250,30,FP1,245,6.704,a,S1 obj,0,co2a0000364,0.95703125
251,30,FP1,246,5.727,a,S1 obj,0,co2a0000364,0.9609375
252,30,FP1,247,4.751,a,S1 obj,0,co2a0000364,0.96484375
253,30,FP1,248,3.774,a,S1 obj,0,co2a0000364,0.96875
254,30,FP1,249,4.751,a,S1 obj,0,co2a0000364,0.97265625
255,30,FP1,250,6.215,a,S1 obj,0,co2a0000364,0.9765625
256,30,FP1,251,6.215,a,S1 obj,0,co2a0000364,0.98046875
257,30,FP1,252,4.751,a,S1 obj,0,co2a0000364,0.984375
258,30,FP1,253,1.333,a,S1 obj,0,co2a0000364,0.98828125
259,30,FP1,254,-1.109,a,S1 obj,0,co2a0000364,0.9921875
260,30,FP1,255,0.356,a,S1 obj,0,co2a0000364,0.99609375
262,30,FP2,0,-4.476,a,S1 obj,1,co2a0000364,0.0
263,30,FP2,1,-3.499,a,S1 obj,1,co2a0000364,0.00390625
264,30,FP2,2,-1.058,a,S1 obj,1,co2a0000364,0.0078125
265,30,FP2,3,1.383,a,S1 obj,1,co2a0000364,0.01171875
266,30,FP2,4,3.337,a,S1 obj,1,co2a0000364,0.015625
267,30,FP2,5,2.848,a,S1 obj,1,co2a0000364,0.01953125
268,30,FP2,6,2.36,a,S1 obj,1,co2a0000364,0.0234375
269,30,FP2,7,2.848,a,S1 obj,1,co2a0000364,0.02734375
270,30,FP2,8,4.801,a,S1 obj,1,co2a0000364,0.03125
271,30,FP2,9,7.731,a,S1 obj,1,co2a0000364,0.03515625
272,30,FP2,10,8.708,a,S1 obj,1,co2a0000364,0.0390625
273,30,FP2,11,7.731,a,S1 obj,1,co2a0000364,0.04296875
274,30,FP2,12,3.825,a,S1 obj,1,co2a0000364,0.046875
275,30,FP2,13,-0.57,a,S1 obj,1,co2a0000364,0.05078125
276,30,FP2,14,-3.011,a,S1 obj,1,co2a0000364,0.0546875
277,30,FP2,15,-2.035,a,S1 obj,1,co2a0000364,0.05859375
278,30,FP2,16,1.383,a,S1 obj,1,co2a0000364,0.0625
279,30,FP2,17,5.29,a,S1 obj,1,co2a0000364,0.06640625
280,30,FP2,18,5.778,a,S1 obj,1,co2a0000364,0.0703125
281,30,FP2,19,3.825,a,S1 obj,1,co2a0000364,0.07421875
282,30,FP2,20,-0.57,a,S1 obj,1,co2a0000364,0.078125
283,30,FP2,21,-4.476,a,S1 obj,1,co2a0000364,0.08203125
284,30,FP2,22,-5.452,a,S1 obj,1,co2a0000364,0.0859375
285,30,FP2,23,-3.988,a,S1 obj,1,co2a0000364,0.08984375
286,30,FP2,24,-2.035,a,S1 obj,1,co2a0000364,0.09375
287,30,FP2,25,-2.035,a,S1 obj,1,co2a0000364,0.09765625
288,30,FP2,26,-3.499,a,S1 obj,1,co2a0000364,0.1015625
289,30,FP2,27,-5.941,a,S1 obj,1,co2a0000364,0.10546875
290,30,FP2,28,-6.429,a,S1 obj,1,co2a0000364,0.109375
291,30,FP2,29,-3.011,a,S1 obj,1,co2a0000364,0.11328125
292,30,FP2,30,3.825,a,S1 obj,1,co2a0000364,0.1171875
293,30,FP2,31,10.661,a,S1 obj,1,co2a0000364,0.12109375
294,30,FP2,32,14.079,a,S1 obj,1,co2a0000364,0.125
295,30,FP2,33,12.614,a,S1 obj,1,co2a0000364,0.12890625
296,30,FP2,34,8.219,a,S1 obj,1,co2a0000364,0.1328125
297,30,FP2,35,3.337,a,S1 obj,1,co2a0000364,0.13671875
298,30,FP2,36,0.895,a,S1 obj,1,co2a0000364,0.140625
299,30,FP2,37,1.383,a,S1 obj,1,co2a0000364,0.14453125
300,30,FP2,38,4.801,a,S1 obj,1,co2a0000364,0.1484375
301,30,FP2,39,7.731,a,S1 obj,1,co2a0000364,0.15234375
302,30,FP2,40,9.196,a,S1 obj,1,co2a0000364,0.15625
303,30,FP2,41,9.196,a,S1 obj,1,co2a0000364,0.16015625
304,30,FP2,42,8.708,a,S1 obj,1,co2a0000364,0.1640625
305,30,FP2,43,9.196,a,S1 obj,1,co2a0000364,0.16796875
306,30,FP2,44,11.149,a,S1 obj,1,co2a0000364,0.171875
307,30,FP2,45,13.59,a,S1 obj,1,co2a0000364,0.17578125
308,30,FP2,46,13.59,a,S1 obj,1,co2a0000364,0.1796875
309,30,FP2,47,11.149,a,S1 obj,1,co2a0000364,0.18359375
310,30,FP2,48,5.778,a,S1 obj,1,co2a0000364,0.1875
311,30,FP2,49,1.383,a,S1 obj,1,co2a0000364,0.19140625
312,30,FP2,50,1.872,a,S1 obj,1,co2a0000364,0.1953125
313,30,FP2,51,7.731,a,S1 obj,1,co2a0000364,0.19921875
314,30,FP2,52,13.59,a,S1 obj,1,co2a0000364,0.203125
315,30,FP2,53,15.055,a,S1 obj,1,co2a0000364,0.20703125
316,30,FP2,54,9.196,a,S1 obj,1,co2a0000364,0.2109375
317,30,FP2,55,-0.081,a,S1 obj,1,co2a0000364,0.21484375
318,30,FP2,56,-5.941,a,S1 obj,1,co2a0000364,0.21875
319,30,FP2,57,-3.011,a,S1 obj,1,co2a0000364,0.22265625
320,30,FP2,58,5.29,a,S1 obj,1,co2a0000364,0.2265625
321,30,FP2,59,12.126,a,S1 obj,1,co2a0000364,0.23046875
322,30,FP2,60,12.126,a,S1 obj,1,co2a0000364,0.234375
323,30,FP2,61,6.266,a,S1 obj,1,co2a0000364,0.23828125
324,30,FP2,62,-0.57,a,S1 obj,1,co2a0000364,0.2421875
325,30,FP2,63,-2.523,a,S1 obj,1,co2a0000364,0.24609375
326,30,FP2,64,0.407,a,S1 obj,1,co2a0000364,0.25
327,30,FP2,65,5.29,a,S1 obj,1,co2a0000364,0.25390625
328,30,FP2,66,8.219,a,S1 obj,1,co2a0000364,0.2578125
329,30,FP2,67,7.731,a,S1 obj,1,co2a0000364,0.26171875
330,30,FP2,68,7.731,a,S1 obj,1,co2a0000364,0.265625
331,30,FP2,69,9.196,a,S1 obj,1,co2a0000364,0.26953125
332,30,FP2,70,11.149,a,S1 obj,1,co2a0000364,0.2734375
333,30,FP2,71,12.614,a,S1 obj,1,co2a0000364,0.27734375
334,30,FP2,72,10.661,a,S1 obj,1,co2a0000364,0.28125
335,30,FP2,73,6.266,a,S1 obj,1,co2a0000364,0.28515625
336,30,FP2,74,2.848,a,S1 obj,1,co2a0000364,0.2890625
337,30,FP2,75,2.848,a,S1 obj,1,co2a0000364,0.29296875
338,30,FP2,76,6.755,a,S1 obj,1,co2a0000364,0.296875
339,30,FP2,77,11.637,a,S1 obj,1,co2a0000364,0.30078125
340,30,FP2,78,15.055,a,S1 obj,1,co2a0000364,0.3046875
341,30,FP2,79,16.032,a,S1 obj,1,co2a0000364,0.30859375
342,30,FP2,80,15.544,a,S1 obj,1,co2a0000364,0.3125
343,30,FP2,81,14.567,a,S1 obj,1,co2a0000364,0.31640625
344,30,FP2,82,13.59,a,S1 obj,1,co2a0000364,0.3203125
345,30,FP2,83,13.102,a,S1 obj,1,co2a0000364,0.32421875
346,30,FP2,84,11.149,a,S1 obj,1,co2a0000364,0.328125
347,30,FP2,85,10.173,a,S1 obj,1,co2a0000364,0.33203125
348,30,FP2,86,10.661,a,S1 obj,1,co2a0000364,0.3359375
349,30,FP2,87,13.102,a,S1 obj,1,co2a0000364,0.33984375
350,30,FP2,88,17.008,a,S1 obj,1,co2a0000364,0.34375
351,30,FP2,89,19.938,a,S1 obj,1,co2a0000364,0.34765625
352,30,FP2,90,20.915,a,S1 obj,1,co2a0000364,0.3515625
353,30,FP2,91,19.45,a,S1 obj,1,co2a0000364,0.35546875
354,30,FP2,92,17.497,a,S1 obj,1,co2a0000364,0.359375
355,30,FP2,93,15.544,a,S1 obj,1,co2a0000364,0.36328125
356,30,FP2,94,14.079,a,S1 obj,1,co2a0000364,0.3671875
357,30,FP2,95,13.59,a,S1 obj,1,co2a0000364,0.37109375
358,30,FP2,96,13.59,a,S1 obj,1,co2a0000364,0.375
359,30,FP2,97,14.567,a,S1 obj,1,co2a0000364,0.37890625
360,30,FP2,98,16.52,a,S1 obj,1,co2a0000364,0.3828125
361,30,FP2,99,18.473,a,S1 obj,1,co2a0000364,0.38671875
362,30,FP2,100,19.938,a,S1 obj,1,co2a0000364,0.390625
363,30,FP2,101,20.426,a,S1 obj,1,co2a0000364,0.39453125
364,30,FP2,102,20.426,a,S1 obj,1,co2a0000364,0.3984375
365,30,FP2,103,20.426,a,S1 obj,1,co2a0000364,0.40234375
366,30,FP2,104,20.426,a,S1 obj,1,co2a0000364,0.40625
367,30,FP2,105,20.426,a,S1 obj,1,co2a0000364,0.41015625
368,30,FP2,106,20.915,a,S1 obj,1,co2a0000364,0.4140625
369,30,FP2,107,20.426,a,S1 obj,1,co2a0000364,0.41796875
370,30,FP2,108,19.938,a,S1 obj,1,co2a0000364,0.421875
371,30,FP2,109,18.473,a,S1 obj,1,co2a0000364,0.42578125
372,30,FP2,110,16.032,a,S1 obj,1,co2a0000364,0.4296875
373,30,FP2,111,13.59,a,S1 obj,1,co2a0000364,0.43359375
374,30,FP2,112,11.637,a,S1 obj,1,co2a0000364,0.4375
375,30,FP2,113,11.637,a,S1 obj,1,co2a0000364,0.44140625
376,30,FP2,114,13.59,a,S1 obj,1,co2a0000364,0.4453125
377,30,FP2,115,16.52,a,S1 obj,1,co2a0000364,0.44921875
378,30,FP2,116,18.473,a,S1 obj,1,co2a0000364,0.453125
379,30,FP2,117,18.962,a,S1 obj,1,co2a0000364,0.45703125
380,30,FP2,118,16.52,a,S1 obj,1,co2a0000364,0.4609375
381,30,FP2,119,13.102,a,S1 obj,1,co2a0000364,0.46484375
382,30,FP2,120,9.196,a,S1 obj,1,co2a0000364,0.46875
383,30,FP2,121,7.243,a,S1 obj,1,co2a0000364,0.47265625
