,0,C,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62
36,1,4.751,0.895,5.819,2.2680000000000002,6.124,3.591,5.941,2.7060000000000004,5.676,3.408,2.991,2.258,3.408,-2.085,-2.858,3.713,-5.28,-1.3430000000000002,-2.645,-1.475,-3.6519999999999997,-4.364,-9.939,-12.695,-7.8629999999999995,-15.390999999999998,-13.682,-15.157,-16.570999999999998,-18.687,-19.805999999999997,2.441,3.713,8.413,-2.106,-0.11199999999999999,3.3369999999999997,5.207999999999999,2.411,-0.631,1.831,-4.13,-1.2819999999999998,5.117,5.422000000000001,-8.494,-1.8619999999999999,6.032,-5.005,-7.212000000000001,-9.867,-14.943,-1.516,-0.773,-6.8260000000000005,-15.390999999999998,2.8480000000000003,-16.713,-18.738,-11.383,-10.091000000000001,-3.092,4.252
37,1,6.704,1.383,5.33,8.128,6.124,2.614,4.9639999999999995,1.2409999999999999,5.188,3.408,0.5489999999999999,1.2819999999999998,3.408,-6.968,-1.882,4.69,-6.256,2.563,-11.922,-2.94,-2.187,-4.364,-7.985,-11.719000000000001,-6.399,-12.95,-8.799,-12.227,-14.13,-14.292,-13.947000000000001,4.395,5.178,8.413,1.3119999999999998,-0.6,11.637,1.3019999999999998,6.317,-0.631,2.319,-3.153,-2.747,4.14,4.934,-8.494,-0.885,6.032,-2.075,-6.724,-7.426,-12.502,-1.516,2.645,-4.873,-1.2309999999999999,1.8719999999999999,-13.784,-13.367,-9.918,-8.138,-2.6039999999999996,6.694
38,1,8.169,4.801,3.377,6.662999999999999,6.612,3.591,4.9639999999999995,1.729,4.7,2.92,-1.892,0.305,2.92,-11.850999999999999,-2.37,6.154,7.904,-2.319,14.933,-10.264000000000001,-1.2109999999999999,-4.364,-6.032,-10.742,-6.399,-11.972999999999999,-5.381,-11.251,-11.2,-10.386,-8.087,6.348,5.178,5.483,4.73,2.33,13.102,-2.116,9.735,-0.142,2.319,-3.153,-2.747,4.14,4.934,-8.494,-1.8619999999999999,6.521,-0.122,-6.724,-5.961,-11.525,3.367,-1.75,-20.498,-17.832,1.383,-10.854000000000001,-8.972000000000001,-8.942,-6.672999999999999,-2.116,8.158
39,1,8.169,7.731,1.912,-2.126,7.1,6.521,4.9639999999999995,3.682,5.188,2.431,-1.4040000000000001,0.305,2.431,-11.363,-1.882,9.572000000000001,-5.28,1.099,-11.922,4.873,-1.2109999999999999,-4.364,-6.032,-10.742,-6.8870000000000005,-10.508,-4.405,-12.227,-10.222999999999999,-8.921,-6.1339999999999995,7.812,5.178,4.506,6.195,5.747000000000001,6.755,-0.6509999999999999,10.222999999999999,0.8340000000000001,1.831,-3.642,-2.258,5.117,5.422000000000001,-8.006,-3.815,7.497000000000001,-0.122,-7.212000000000001,-6.938,-11.525,-2.492,0.203,-36.123000000000005,-30.528000000000002,1.8719999999999999,-9.878,-7.019,-8.942,-6.672999999999999,-1.6280000000000001,8.158
40,1,7.68,9.196,3.866,-10.915,8.077,10.427,5.941,6.124,5.676,2.92,1.526,1.2819999999999998,2.92,-5.992000000000001,-0.41700000000000004,13.967,1.068,-0.8540000000000001,-3.133,-7.8229999999999995,-2.187,-4.364,-7.497000000000001,-10.742,-7.8629999999999995,-9.043,-5.87,-13.692,-11.2,-9.41,-8.087,9.277000000000001,6.154,7.436,5.707000000000001,8.189,-0.081,5.207999999999999,9.247,1.811,2.319,-3.642,-2.258,6.582000000000001,6.399,-7.029,-4.791,8.962,-2.075,-7.212000000000001,-9.379,-11.037,1.902,-0.285,-22.939,0.722,2.8480000000000003,-11.342,-8.484,-9.918,-8.138,-2.6039999999999996,7.182
41,1,7.68,9.196,8.26,-11.402999999999999,9.542,13.357000000000001,7.406000000000001,7.5889999999999995,6.165,3.408,5.432,3.235,3.408,0.35600000000000004,3.0010000000000003,17.385,-2.35,-0.366,-9.969,-2.94,-4.14,-4.364,-9.939,-10.254000000000001,-8.352,-6.602,-8.311,-14.669,-13.640999999999998,-12.339,-12.97,9.766,8.596,11.342,5.218999999999999,9.165,-1.546,11.068,8.759,3.2760000000000002,2.8080000000000003,-2.177,-1.77,8.046,7.375,-5.0760000000000005,-3.326,10.427,-4.5169999999999995,-6.236000000000001,-11.332,-10.061,-0.539,0.203,-9.267000000000001,-1.719,3.825,-13.295,-12.39,-10.405999999999999,-10.091000000000001,-3.092,6.694
42,1,8.657,8.708,12.655,-1.6380000000000001,11.495,14.333,8.382,8.565,6.165,3.8960000000000004,6.897,4.211,3.8960000000000004,2.7969999999999997,5.931,17.385,2.533,-3.2960000000000003,-3.6210000000000004,-10.264000000000001,-5.117,-3.8760000000000003,-11.402999999999999,-9.766,-8.352,-4.1610000000000005,-9.288,-14.181,-15.106,-13.804,-17.852999999999998,10.254000000000001,12.502,11.831,6.195,8.677,4.313,10.579,11.2,4.74,3.2960000000000003,0.264,0.183,8.535,8.352,-3.123,-0.397,11.892000000000001,-5.981,-4.283,-11.82,-8.107999999999999,-0.539,-3.215,-5.361000000000001,-5.1370000000000005,4.313,-15.249,-15.32,-10.405999999999999,-11.556,-3.5810000000000004,8.158
43,1,11.097999999999999,9.196,13.142999999999999,13.011,12.472000000000001,12.868,9.359,9.542,5.188,3.8960000000000004,5.92,4.7,3.8960000000000004,0.8440000000000001,7.395,15.432,3.0210000000000004,4.0280000000000005,3.7030000000000003,-7.334,-5.117,-3.8760000000000003,-10.915,-8.301,-7.8629999999999995,-2.696,-9.288,-13.204,-15.594000000000001,-13.804,-19.317999999999998,10.254000000000001,15.432,7.9239999999999995,9.125,8.189,9.196,4.72,15.106,5.7170000000000005,3.2960000000000003,2.7060000000000004,2.625,9.511000000000001,8.352,-2.635,1.556,12.38,-5.981,-2.818,-9.867,-5.666,1.902,0.6920000000000001,-26.845,-12.460999999999999,4.313,-14.76,-15.32,-9.43,-11.068,-3.5810000000000004,11.088
44,1,13.54,11.149000000000001,9.237,24.729,12.96,10.915,8.87,9.054,5.188,3.408,2.502,4.7,3.408,-2.085,5.931,12.014000000000001,-1.8619999999999999,-0.366,-3.6210000000000004,-8.799,-4.14,-3.387,-8.962,-7.812,-6.8870000000000005,-3.1839999999999997,-8.311,-11.739,-14.618,-11.850999999999999,-17.365,10.742,16.408,3.53,11.565999999999999,8.189,7.242999999999999,-1.6280000000000001,18.035999999999998,5.229,2.8080000000000003,3.194,4.0889999999999995,9.511000000000001,8.352,-2.635,2.045,12.868,-5.005,-2.818,-7.426,-4.69,-1.0270000000000001,-0.285,-4.3839999999999995,-9.043,4.313,-12.807,-12.39,-7.965,-9.603,-3.092,13.529000000000002
45,1,14.515999999999998,13.59,4.354,26.683000000000003,12.96,9.45,8.87,8.077,6.165,3.8960000000000004,0.061,3.7230000000000003,3.8960000000000004,-1.597,3.977,10.061,1.068,-3.784,-4.598,-8.311,-3.1639999999999997,-3.387,-7.0089999999999995,-7.812,-6.8870000000000005,-4.1610000000000005,-8.799,-10.763,-13.152999999999999,-9.41,-12.97,11.23,14.455,3.53,11.565999999999999,7.212000000000001,-1.546,-3.5810000000000004,16.083,3.2760000000000002,2.8080000000000003,1.729,2.625,8.535,8.352,-3.611,0.58,12.38,-4.0280000000000005,-3.7939999999999996,-6.449,-6.154,0.9259999999999999,-0.285,-12.685,-5.625,3.825,-10.366,-9.46,-7.477,-8.138,-2.6039999999999996,14.994000000000002
46,1,13.54,13.59,0.9359999999999999,18.87,12.472000000000001,9.45,7.894,6.124,7.629,3.8960000000000004,0.061,2.747,3.8960000000000004,2.309,2.024,9.572000000000001,-1.8619999999999999,-1.3430000000000002,-1.18,-3.9160000000000004,-2.675,-3.8760000000000003,-7.0089999999999995,-8.789,-6.8870000000000005,-6.602,-10.264000000000001,-10.274000000000001,-11.687999999999999,-7.456,-9.552,11.23,11.037,6.46,8.636000000000001,4.771,-9.359,-2.6039999999999996,9.735,1.811,3.2960000000000003,-1.689,0.183,7.558,8.352,-4.1,-2.35,12.38,-3.052,-4.771,-7.426,-9.084,0.43700000000000006,1.18,-3.8960000000000004,-11.972999999999999,3.3369999999999997,-9.389,-7.507000000000001,-8.453,-7.65,-2.6039999999999996,13.529000000000002
47,1,11.097999999999999,11.149000000000001,0.9359999999999999,7.64,11.982999999999999,9.939,7.406000000000001,4.659,9.583,4.3839999999999995,2.991,2.258,4.3839999999999995,6.215,1.536,9.572000000000001,-0.397,0.61,-2.645,-3.428,-2.675,-4.364,-8.474,-10.254000000000001,-7.375,-8.067,-11.241,-9.786,-11.687999999999999,-7.456,-8.087,10.254000000000001,7.619,6.9479999999999995,4.73,2.818,-6.917000000000001,-1.6280000000000001,2.8989999999999996,1.3219999999999998,4.272,-4.618,-0.7929999999999999,6.093,8.84,-4.588,-2.838,11.402999999999999,-3.052,-6.236000000000001,-9.379,-12.014000000000001,0.43700000000000006,0.6920000000000001,-9.755,-4.1610000000000005,2.8480000000000003,-9.389,-7.507000000000001,-8.942,-8.626,-3.092,10.6
48,1,8.657,5.778,3.866,-1.6380000000000001,11.495,9.939,6.917000000000001,4.659,9.583,4.3839999999999995,5.92,2.258,4.3839999999999995,5.239,2.024,10.061,0.092,-1.831,-7.039,-4.893,-2.675,-4.364,-9.45,-11.23,-7.8629999999999995,-9.043,-10.752,-9.786,-12.177,-8.433,-9.552,9.277000000000001,5.178,1.088,2.289,3.306,4.313,-2.116,0.946,3.2760000000000002,4.761,-5.595,1.16,5.605,8.352,-4.588,-2.35,10.427,-3.052,-6.724,-10.844000000000001,-13.967,-2.492,-3.215,-41.982,-8.555,2.8480000000000003,-10.366,-8.484,-9.918,-9.603,-3.5810000000000004,8.158
49,1,7.68,1.383,6.307,-6.032,10.03,9.45,6.917000000000001,6.612,7.629,4.3839999999999995,6.409,3.235,4.3839999999999995,-0.621,2.024,10.061,2.045,-4.761,-11.434000000000001,-8.311,-3.1639999999999997,-4.364,-9.45,-10.742,-7.8629999999999995,-9.043,-8.311,-9.786,-12.665,-9.41,-11.993,8.301,5.666,-7.7010000000000005,2.289,6.724,15.055,-1.6280000000000001,5.829,4.74,4.272,-4.13,5.066,6.582000000000001,7.8629999999999995,-5.564,-1.8619999999999999,8.962,-3.052,-6.724,-10.356,-12.99,-0.051,-2.238,-17.08,-9.043,2.8480000000000003,-10.854000000000001,-9.949,-9.918,-10.091000000000001,-3.5810000000000004,7.182
50,1,8.169,1.8719999999999999,7.772,-6.032,8.565,8.474,6.428999999999999,10.03,5.188,3.8960000000000004,3.967,4.211,3.8960000000000004,-7.456,1.048,10.549000000000001,4.974,-3.2960000000000003,-2.645,-3.9160000000000004,-3.1639999999999997,-3.8760000000000003,-8.474,-9.766,-7.375,-8.067,-5.381,-9.786,-12.177,-10.386,-13.458,7.812,7.131,-10.142000000000001,3.265,11.607000000000001,16.52,1.79,13.152999999999999,5.229,3.2960000000000003,-1.689,6.531000000000001,7.558,6.399,-5.564,-2.35,8.474,-3.052,-5.747000000000001,-7.914,-11.037,4.832,1.18,-29.287,-15.390999999999998,3.3369999999999997,-10.366,-10.925,-8.453,-9.603,-3.5810000000000004,7.67
51,1,9.145,7.731,7.284,-4.567,7.5889999999999995,7.985,5.941,11.007,2.747,2.92,-0.9159999999999999,4.211,2.92,-9.898,-0.905,11.037,-3.815,0.122,-12.899000000000001,-1.475,-3.1639999999999997,-2.8989999999999996,-7.0089999999999995,-7.812,-6.399,-6.602,-5.87,-9.298,-11.2,-10.386,-13.458,8.301,8.107999999999999,-1.3530000000000002,3.265,14.537,7.731,6.185,15.594000000000001,3.764,1.831,0.753,3.113,7.558,5.422000000000001,-5.564,-4.791,7.985,-3.052,-4.771,-6.449,-8.107999999999999,-0.051,1.18,13.682,-0.743,2.8480000000000003,-9.389,-10.925,-6.989,-8.138,-3.092,8.647
52,1,8.657,13.59,5.819,-2.614,7.1,7.497000000000001,4.9639999999999995,9.542,1.77,1.943,-4.822,3.7230000000000003,1.943,-7.456,-2.858,10.061,-0.397,-1.831,-6.551,-4.893,-2.675,-2.411,-6.032,-6.348,-4.934,-5.1370000000000005,-10.264000000000001,-7.832999999999999,-9.735,-9.41,-12.482000000000001,8.301,7.619,14.76,2.289,11.119000000000002,-3.011,6.672999999999999,10.712,1.811,0.8540000000000001,1.729,-2.747,5.605,4.445,-5.0760000000000005,-7.721,7.497000000000001,-3.052,-3.7939999999999996,-5.961,-6.154,-1.0270000000000001,-1.75,-0.478,-0.254,2.36,-8.413,-10.437000000000001,-6.0120000000000005,-6.672999999999999,-2.6039999999999996,8.158
53,1,6.704,15.055,3.377,-2.126,5.636,6.521,3.4989999999999997,4.659,2.747,1.943,-4.822,2.258,1.943,-4.527,-3.347,7.131,-0.885,1.099,-2.157,-0.01,-2.187,-1.923,-5.544,-5.859,-3.469,-4.649,-14.659,-6.856,-8.759,-8.921,-11.993,6.836,4.69,26.967,0.336,2.818,-8.382,0.8140000000000001,2.8989999999999996,-0.142,0.366,1.729,-7.629,3.1639999999999997,3.469,-4.588,-8.209,6.521,-3.052,-3.306,-7.426,-5.666,-1.0270000000000001,0.203,2.94,-5.625,1.8719999999999999,-7.436,-9.46,-5.035,-6.185,-2.116,6.205
54,1,3.286,9.196,0.44799999999999995,-0.6609999999999999,4.171,4.079,2.035,0.264,3.7230000000000003,1.943,-1.892,0.7929999999999999,1.943,-4.038,-2.858,2.736,1.556,2.563,-8.504,0.478,-1.699,-1.4340000000000002,-5.544,-5.371,-2.9810000000000003,-4.649,-16.612000000000002,-5.88,-8.27,-7.945,-11.505,2.93,0.7829999999999999,25.503,-0.6409999999999999,-5.971,-7.894,-7.487,-1.495,-1.607,1.3430000000000002,-0.7120000000000001,-8.606,1.2109999999999999,2.9810000000000003,-4.1,-6.744,4.567,-3.052,-3.7939999999999996,-8.402999999999999,-5.666,-0.539,2.645,-0.478,-7.09,0.895,-6.9479999999999995,-8.972000000000001,-4.547,-5.207999999999999,-1.6280000000000001,3.2760000000000002
55,1,1.3330000000000002,-0.081,-1.994,1.2919999999999998,2.218,2.126,1.058,-2.665,4.211,2.431,2.0140000000000002,0.305,2.431,-6.48,-1.3940000000000001,-0.193,23.041,-5.249,2.7260000000000004,-11.729000000000001,-1.2109999999999999,-1.4340000000000002,-5.056,-4.883,-2.9810000000000003,-5.1370000000000005,-13.682,-5.391,-7.294,-6.968,-11.505,-0.977,-0.193,12.319,-0.6409999999999999,-9.389,-4.476,-11.882,0.946,-0.631,2.319,-3.153,-5.188,0.23399999999999999,2.492,-4.1,-3.326,2.126,-3.052,-3.7939999999999996,-8.891,-5.666,5.809,-2.7260000000000004,-9.755,-4.649,0.40700000000000003,-6.46,-7.996,-4.059,-5.207999999999999,-1.139,0.8340000000000001
56,1,0.35600000000000004,-5.941,-2.97,5.1979999999999995,0.753,0.17300000000000001,0.57,-1.689,3.7230000000000003,2.431,3.967,0.305,2.431,-8.433,0.071,-0.193,-13.092,7.446000000000001,-12.41,-0.987,-1.2109999999999999,-0.946,-4.567,-3.906,-2.9810000000000003,-5.1370000000000005,-8.799,-5.391,-6.317,-5.502999999999999,-10.529000000000002,-3.418,1.76,-4.283,0.336,-6.46,0.895,-8.952,4.364,0.8340000000000001,2.319,-4.13,-0.7929999999999999,0.722,2.004,-4.1,-0.885,0.6609999999999999,-3.052,-3.7939999999999996,-7.914,-5.178,-5.422000000000001,3.133,-19.521,-5.625,0.895,-5.483,-7.019,-3.571,-4.232,-1.139,-0.142
57,1,1.3330000000000002,-3.011,-1.506,10.081,0.753,-0.315,1.058,0.753,1.77,1.943,2.502,1.2819999999999998,1.943,-6.48,-0.41700000000000004,3.225,-3.326,1.587,-6.063,-6.358,-1.699,-0.45799999999999996,-4.079,-2.93,-2.492,-4.649,-4.893,-3.927,-4.364,-4.038,-8.087,-2.441,5.178,-12.583,0.336,0.376,6.266,-0.6509999999999999,3.8760000000000003,3.2760000000000002,1.3430000000000002,-3.153,1.6480000000000001,1.699,2.004,-4.1,-0.885,0.6609999999999999,-3.052,-2.818,-7.426,-3.225,-1.0270000000000001,0.6920000000000001,-1.943,-11.972999999999999,0.895,-4.018,-5.066,-2.594,-4.232,-1.139,0.8340000000000001
58,1,2.309,5.29,0.44799999999999995,13.987,1.2409999999999999,-0.315,1.058,3.682,-1.16,0.966,-1.892,2.258,0.966,-1.597,-2.858,7.131,0.092,-1.831,-5.086,0.478,-2.187,0.031,-4.079,-2.441,-1.516,-4.1610000000000005,-4.405,-2.4619999999999997,-2.8989999999999996,-3.062,-4.669,0.0,6.643,-9.165,-1.129,5.2589999999999995,7.731,6.672999999999999,-1.495,4.252,-0.122,-0.22399999999999998,1.16,1.699,1.0270000000000001,-3.611,-4.791,1.6380000000000001,-3.052,-1.841,-6.938,-2.248,0.9259999999999999,1.18,-6.8260000000000005,-0.743,1.383,-2.553,-3.113,-2.106,-4.232,-1.139,1.811
59,1,1.821,12.126,1.4240000000000002,13.499,0.753,-0.315,1.058,4.171,-3.113,-0.01,-5.31,3.235,-0.01,2.7969999999999997,-6.276,8.596,5.9510000000000005,-3.2960000000000003,5.656000000000001,-5.381,-2.187,0.031,-4.567,-2.441,-2.004,-4.649,-6.846,-2.4619999999999997,-2.8989999999999996,-3.062,-2.228,1.953,4.2010000000000005,0.6,-2.594,5.2589999999999995,1.383,7.65,-6.377999999999999,3.2760000000000002,-1.587,2.218,-0.7929999999999999,1.699,0.051,-4.1,-9.674,2.126,-2.075,-0.376,-6.449,-1.76,1.902,-2.238,-12.685,-8.067,1.383,-2.065,-2.136,-1.617,-4.232,-1.6280000000000001,1.3219999999999998
60,1,0.35600000000000004,12.126,0.9359999999999999,9.104,0.264,-0.804,0.57,3.682,-3.113,0.478,-5.31,2.747,0.478,3.286,-8.23,6.643,1.068,-2.319,-22.664,-5.381,-2.187,0.031,-4.567,-2.93,-2.492,-6.114,-9.776,-3.927,-4.364,-4.038,-3.2039999999999997,1.465,-0.193,7.9239999999999995,-2.106,2.818,-6.917000000000001,3.255,-4.425,2.299,-1.099,1.729,-2.258,1.699,0.051,-5.0760000000000005,-12.604000000000001,1.6380000000000001,-1.587,-0.376,-6.449,-3.225,0.43700000000000006,-0.285,-8.291,0.722,1.383,-3.042,-3.113,-2.106,-4.232,-1.6280000000000001,0.34600000000000003
61,1,-0.621,6.266,-1.0170000000000001,2.7569999999999997,0.264,-0.315,1.058,3.682,-0.6709999999999999,1.455,-0.9159999999999999,2.747,1.455,0.35600000000000004,-6.765,3.225,4.486000000000001,0.122,3.7030000000000003,1.455,-2.187,-0.45799999999999996,-4.079,-3.906,-2.9810000000000003,-7.09,-9.776,-5.391,-5.829,-5.992000000000001,-6.1339999999999995,0.0,-2.146,8.413,0.8240000000000001,1.841,-9.359,-0.6509999999999999,2.411,2.299,1.3430000000000002,-0.22399999999999998,-1.2819999999999998,2.675,1.0270000000000001,-5.564,-11.139000000000001,1.149,-1.587,-1.3530000000000002,-5.473,-4.69,0.43700000000000006,-0.285,-5.361000000000001,-8.067,1.383,-4.995,-5.553999999999999,-2.594,-4.72,-1.6280000000000001,-0.631
62,1,-0.132,-0.57,-2.4819999999999998,-3.591,1.729,2.614,2.035,4.171,3.235,2.431,4.456,2.258,2.431,-1.597,-2.37,0.7829999999999999,-0.885,0.122,-4.598,-5.381,-2.187,-0.946,-3.591,-4.883,-3.469,-7.09,-7.8229999999999995,-6.856,-7.294,-7.945,-10.04,-0.488,-0.682,4.506,4.242,4.283,-1.546,-0.163,8.27,3.2760000000000002,3.784,-2.177,0.6709999999999999,4.14,2.492,-4.1,-5.28,1.6380000000000001,-1.587,-2.33,-4.496,-6.154,-2.004,-0.285,-5.849,-5.1370000000000005,2.36,-6.46,-8.484,-3.571,-4.72,-1.6280000000000001,-0.142
63,1,2.309,-2.523,-2.4819999999999998,-7.497000000000001,4.171,7.0089999999999995,3.4989999999999997,6.124,6.653,3.408,7.874,2.747,3.408,0.8440000000000001,1.536,1.76,-0.397,-1.3430000000000002,-0.6920000000000001,-6.358,-1.699,-1.4340000000000002,-3.103,-4.883,-2.9810000000000003,-6.114,-5.87,-6.367999999999999,-6.805,-8.921,-11.505,1.465,3.713,0.6,6.195,9.165,7.242999999999999,3.7430000000000003,8.27,3.764,4.761,-1.689,1.6480000000000001,5.117,4.445,-1.17,0.58,4.079,-1.587,-3.306,-4.496,-6.643,0.43700000000000006,2.157,2.452,-0.254,2.36,-6.46,-9.46,-3.571,-4.72,-1.6280000000000001,2.299
64,1,5.239,0.40700000000000003,-0.040999999999999995,-9.45,5.636,10.915,4.476,6.612,7.141,3.408,5.92,2.747,3.408,5.727,3.0010000000000003,5.666,4.486000000000001,2.563,-7.528,-3.428,-1.2109999999999999,-1.4340000000000002,-3.103,-5.371,-2.492,-5.1370000000000005,-5.87,-5.391,-5.829,-7.456,-10.04,4.883,7.131,0.6,5.218999999999999,11.607000000000001,8.219,6.185,5.341,2.787,4.272,0.264,0.183,4.628,5.91,2.248,3.0210000000000004,6.032,-0.61,-3.306,-4.985,-6.643,0.9259999999999999,2.157,-6.8260000000000005,-6.602,2.36,-5.971,-8.484,-3.571,-4.232,-1.139,4.74
65,1,7.192,5.29,3.377,-7.985,6.124,12.38,4.476,6.612,5.676,2.431,0.061,2.258,2.431,8.657,0.071,9.084,-2.838,-1.3430000000000002,-0.6920000000000001,-2.94,-0.23399999999999999,-0.946,-3.103,-5.371,-2.004,-4.649,-8.311,-4.9030000000000005,-4.364,-6.48,-7.111000000000001,7.324,6.154,4.506,3.265,9.165,1.383,2.767,4.364,1.3219999999999998,2.319,1.729,-2.258,3.6519999999999997,5.422000000000001,2.736,1.068,7.497000000000001,0.8540000000000001,-2.818,-5.473,-6.154,-2.9810000000000003,-1.75,-8.291,-3.6719999999999997,1.8719999999999999,-4.995,-6.531000000000001,-3.571,-3.7430000000000003,-1.139,6.694
66,1,6.704,8.219,5.819,-3.591,4.659,10.427,3.4989999999999997,5.147,2.747,1.943,-4.822,1.77,1.943,6.215,-3.347,11.525,-4.303,2.563,-2.157,-2.452,0.254,-0.946,-3.591,-5.859,-2.492,-5.1370000000000005,-10.264000000000001,-5.391,-4.364,-5.502999999999999,-4.669,7.324,4.2010000000000005,9.389,1.801,3.306,-2.523,-3.5810000000000004,6.805,1.3219999999999998,0.366,1.2409999999999999,-3.235,3.1639999999999997,3.469,-0.682,-2.838,6.521,1.3430000000000002,-2.33,-5.961,-6.154,-2.9810000000000003,1.18,-28.31,-7.09,1.383,-4.506,-5.553999999999999,-3.082,-3.7430000000000003,-0.6509999999999999,6.694
67,1,5.239,7.731,5.819,4.2219999999999995,3.194,6.521,2.523,3.682,0.7929999999999999,1.455,-5.797999999999999,1.77,1.455,-1.597,-4.323,12.99,0.58,2.075,-2.157,1.943,-0.23399999999999999,-0.45799999999999996,-4.079,-5.859,-2.9810000000000003,-6.114,-10.264000000000001,-6.367999999999999,-4.852,-5.992000000000001,-5.157,5.371,3.225,13.295,1.801,-1.088,1.8719999999999999,-6.999,9.247,3.2760000000000002,0.366,-0.7120000000000001,-2.258,3.1639999999999997,2.004,-6.541,-5.28,4.567,0.366,-2.33,-6.449,-6.643,1.4140000000000001,2.645,1.963,3.6519999999999997,1.383,-4.995,-5.553999999999999,-3.571,-3.7430000000000003,-1.139,5.7170000000000005
68,1,4.262,7.731,4.354,13.499,2.7060000000000004,4.079,3.011,4.171,1.2819999999999998,1.943,-0.9159999999999999,2.747,1.943,-8.921,-0.905,12.99,0.58,5.005,2.7260000000000004,6.8260000000000005,-1.699,-0.45799999999999996,-4.567,-5.859,-3.469,-6.602,-7.334,-6.856,-6.317,-6.968,-6.622000000000001,3.418,4.2010000000000005,15.737,2.289,-1.088,10.173,-3.5810000000000004,7.782,5.7170000000000005,1.831,-2.665,0.183,5.117,2.004,-10.447000000000001,-3.815,4.079,-2.075,-2.818,-6.938,-6.643,-0.539,2.645,-47.841,-2.207,1.8719999999999999,-5.971,-7.019,-3.571,-4.72,-1.6280000000000001,4.252
69,1,4.751,9.196,2.401,19.847,4.171,5.056,4.9639999999999995,5.636,3.235,2.92,5.432,4.211,2.92,-12.339,4.954,12.502,0.092,5.981,-2.157,0.966,-2.675,-0.45799999999999996,-5.056,-5.371,-3.469,-6.602,-4.893,-6.367999999999999,-7.294,-7.456,-8.575,3.906,6.154,15.249,2.289,3.306,10.173,4.232,3.387,6.205,4.272,-1.689,2.136,7.07,3.957,-10.935,-0.397,5.056,-5.005,-2.33,-6.938,-6.154,-3.957,-0.285,2.94,-1.2309999999999999,3.3369999999999997,-6.46,-7.996,-3.571,-5.207999999999999,-1.6280000000000001,4.74
70,1,5.727,11.149000000000001,1.912,18.382,6.124,7.985,5.941,7.5889999999999995,5.676,3.8960000000000004,9.338,4.7,3.8960000000000004,-10.874,8.372,11.037,0.58,-6.226,-5.086,-0.987,-3.6519999999999997,-0.45799999999999996,-5.056,-3.906,-2.492,-4.649,-3.428,-4.9030000000000005,-6.805,-6.968,-9.064,6.348,6.154,11.831,0.8240000000000001,7.7010000000000005,-1.546,9.603,1.4340000000000002,5.229,5.737,1.2409999999999999,1.6480000000000001,7.558,5.91,-7.029,1.556,7.0089999999999995,-5.492999999999999,-1.841,-5.961,-5.178,-0.051,-1.75,-10.732000000000001,0.722,3.825,-6.46,-8.484,-3.082,-5.697,-1.6280000000000001,5.7170000000000005
71,1,7.192,12.614,3.866,10.081,6.612,10.427,5.941,8.565,6.653,3.8960000000000004,9.827,4.7,3.8960000000000004,-6.968,6.907,9.572000000000001,13.763,-3.2960000000000003,-0.6920000000000001,-3.9160000000000004,-2.675,0.031,-4.079,-2.441,-1.0270000000000001,-2.696,-3.9160000000000004,-3.438,-5.829,-5.992000000000001,-8.087,8.301,3.713,4.995,0.336,9.654,-14.242,8.138,2.8989999999999996,3.764,5.249,3.682,-0.305,6.582000000000001,6.399,-2.146,0.58,7.985,-3.54,-0.376,-3.52,-2.736,3.855,-1.75,-3.8960000000000004,-22.226999999999997,3.825,-4.506,-7.019,-1.617,-4.72,-1.6280000000000001,6.694
72,1,7.192,10.661,5.819,-0.17300000000000001,5.147,8.962,4.476,7.1,5.188,2.431,7.385,3.235,2.431,-3.55,1.536,7.619,2.533,-5.249,-1.18,-6.358,-1.2109999999999999,1.0070000000000001,-2.126,-0.977,-0.539,-0.254,-5.87,-2.4619999999999997,-4.852,-4.038,-6.622000000000001,7.324,2.248,-3.306,1.801,8.189,-16.683,3.255,6.317,2.787,2.8080000000000003,4.659,-1.2819999999999998,4.628,5.422000000000001,1.76,-3.815,7.0089999999999995,-0.61,0.6,-1.078,-1.272,0.9259999999999999,-1.75,-16.590999999999998,-11.485,2.36,-3.53,-5.553999999999999,-0.6409999999999999,-3.255,-0.6509999999999999,6.694
73,1,4.751,6.266,6.795,-6.032,3.194,5.056,2.523,4.171,1.77,0.966,4.944,2.258,0.966,-0.132,-3.835,6.643,-1.8619999999999999,-0.366,-12.41,-4.405,0.254,1.0070000000000001,-1.149,-0.488,-0.051,0.722,-7.8229999999999995,-2.4619999999999997,-4.852,-3.55,-6.1339999999999995,3.418,2.248,-9.654,4.242,5.2589999999999995,-6.917000000000001,0.326,6.317,2.787,0.366,3.194,-0.7929999999999999,2.187,2.9810000000000003,3.713,-7.721,4.567,0.8540000000000001,1.577,-0.59,-0.295,-1.0270000000000001,0.203,1.475,-6.114,0.895,-3.042,-5.066,0.336,-2.279,-0.163,4.74
