,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
99,26,FP1,94,7.243,c,S1 obj,0,co2c0000342,0.3671875
100,26,FP1,95,5.29,c,S1 obj,0,co2c0000342,0.37109375
101,26,FP1,96,6.755,c,S1 obj,0,co2c0000342,0.375
102,26,FP1,97,9.684,c,S1 obj,0,co2c0000342,0.37890625
103,26,FP1,98,13.59,c,S1 obj,0,co2c0000342,0.3828125
104,26,FP1,99,15.055,c,S1 obj,0,co2c0000342,0.38671875
105,26,FP1,100,14.567,c,S1 obj,0,co2c0000342,0.390625
106,26,FP1,101,13.59,c,S1 obj,0,co2c0000342,0.39453125
107,26,FP1,102,13.59,c,S1 obj,0,co2c0000342,0.3984375
108,26,FP1,103,15.055,c,S1 obj,0,co2c0000342,0.40234375
109,26,FP1,104,16.52,c,S1 obj,0,co2c0000342,0.40625
110,26,FP1,105,16.52,c,S1 obj,0,co2c0000342,0.41015625
111,26,FP1,106,14.079,c,S1 obj,0,co2c0000342,0.4140625
112,26,FP1,107,11.637,c,S1 obj,0,co2c0000342,0.41796875
113,26,FP1,108,11.149,c,S1 obj,0,co2c0000342,0.421875
114,26,FP1,109,13.59,c,S1 obj,0,co2c0000342,0.42578125
115,26,FP1,110,16.52,c,S1 obj,0,co2c0000342,0.4296875
116,26,FP1,111,17.985,c,S1 obj,0,co2c0000342,0.43359375
117,26,FP1,112,16.52,c,S1 obj,0,co2c0000342,0.4375
118,26,FP1,113,13.59,c,S1 obj,0,co2c0000342,0.44140625
119,26,FP1,114,11.149,c,S1 obj,0,co2c0000342,0.4453125
120,26,FP1,115,11.637,c,S1 obj,0,co2c0000342,0.44921875
121,26,FP1,116,13.102,c,S1 obj,0,co2c0000342,0.453125
122,26,FP1,117,15.544,c,S1 obj,0,co2c0000342,0.45703125
123,26,FP1,118,15.544,c,S1 obj,0,co2c0000342,0.4609375
124,26,FP1,119,13.59,c,S1 obj,0,co2c0000342,0.46484375
125,26,FP1,120,11.637,c,S1 obj,0,co2c0000342,0.46875
126,26,FP1,121,11.637,c,S1 obj,0,co2c0000342,0.47265625
127,26,FP1,122,13.59,c,S1 obj,0,co2c0000342,0.4765625
128,26,FP1,123,15.544,c,S1 obj,0,co2c0000342,0.48046875
129,26,FP1,124,16.032,c,S1 obj,0,co2c0000342,0.484375
130,26,FP1,125,15.055,c,S1 obj,0,co2c0000342,0.48828125
131,26,FP1,126,11.637,c,S1 obj,0,co2c0000342,0.4921875
132,26,FP1,127,8.219,c,S1 obj,0,co2c0000342,0.49609375
133,26,FP1,128,6.266,c,S1 obj,0,co2c0000342,0.5
134,26,FP1,129,5.29,c,S1 obj,0,co2c0000342,0.50390625
135,26,FP1,130,5.29,c,S1 obj,0,co2c0000342,0.5078125
136,26,FP1,131,5.778,c,S1 obj,0,co2c0000342,0.51171875
137,26,FP1,132,6.755,c,S1 obj,0,co2c0000342,0.515625
138,26,FP1,133,7.243,c,S1 obj,0,co2c0000342,0.51953125
139,26,FP1,134,8.219,c,S1 obj,0,co2c0000342,0.5234375
140,26,FP1,135,10.173,c,S1 obj,0,co2c0000342,0.52734375
141,26,FP1,136,11.637,c,S1 obj,0,co2c0000342,0.53125
142,26,FP1,137,13.102,c,S1 obj,0,co2c0000342,0.53515625
143,26,FP1,138,13.59,c,S1 obj,0,co2c0000342,0.5390625
144,26,FP1,139,13.59,c,S1 obj,0,co2c0000342,0.54296875
145,26,FP1,140,13.59,c,S1 obj,0,co2c0000342,0.546875
146,26,FP1,141,15.055,c,S1 obj,0,co2c0000342,0.55078125
147,26,FP1,142,17.008,c,S1 obj,0,co2c0000342,0.5546875
148,26,FP1,143,19.45,c,S1 obj,0,co2c0000342,0.55859375
149,26,FP1,144,20.915,c,S1 obj,0,co2c0000342,0.5625
150,26,FP1,145,20.915,c,S1 obj,0,co2c0000342,0.56640625
151,26,FP1,146,19.938,c,S1 obj,0,co2c0000342,0.5703125
152,26,FP1,147,19.45,c,S1 obj,0,co2c0000342,0.57421875
153,26,FP1,148,19.45,c,S1 obj,0,co2c0000342,0.578125
154,26,FP1,149,20.915,c,S1 obj,0,co2c0000342,0.58203125
155,26,FP1,150,22.868,c,S1 obj,0,co2c0000342,0.5859375
156,26,FP1,151,23.844,c,S1 obj,0,co2c0000342,0.58984375
157,26,FP1,152,23.356,c,S1 obj,0,co2c0000342,0.59375
158,26,FP1,153,20.915,c,S1 obj,0,co2c0000342,0.59765625
159,26,FP1,154,17.497,c,S1 obj,0,co2c0000342,0.6015625
160,26,FP1,155,14.079,c,S1 obj,0,co2c0000342,0.60546875
161,26,FP1,156,11.149,c,S1 obj,0,co2c0000342,0.609375
162,26,FP1,157,9.684,c,S1 obj,0,co2c0000342,0.61328125
163,26,FP1,158,8.219,c,S1 obj,0,co2c0000342,0.6171875
164,26,FP1,159,7.731,c,S1 obj,0,co2c0000342,0.62109375
165,26,FP1,160,7.243,c,S1 obj,0,co2c0000342,0.625
166,26,FP1,161,7.243,c,S1 obj,0,co2c0000342,0.62890625
167,26,FP1,162,7.243,c,S1 obj,0,co2c0000342,0.6328125
168,26,FP1,163,7.731,c,S1 obj,0,co2c0000342,0.63671875
169,26,FP1,164,8.708,c,S1 obj,0,co2c0000342,0.640625
170,26,FP1,165,10.661,c,S1 obj,0,co2c0000342,0.64453125
171,26,FP1,166,13.102,c,S1 obj,0,co2c0000342,0.6484375
172,26,FP1,167,17.008,c,S1 obj,0,co2c0000342,0.65234375
173,26,FP1,168,18.962,c,S1 obj,0,co2c0000342,0.65625
174,26,FP1,169,19.45,c,S1 obj,0,co2c0000342,0.66015625
175,26,FP1,170,17.008,c,S1 obj,0,co2c0000342,0.6640625
176,26,FP1,171,14.079,c,S1 obj,0,co2c0000342,0.66796875
177,26,FP1,172,12.614,c,S1 obj,0,co2c0000342,0.671875
178,26,FP1,173,12.614,c,S1 obj,0,co2c0000342,0.67578125
179,26,FP1,174,14.567,c,S1 obj,0,co2c0000342,0.6796875
180,26,FP1,175,15.055,c,S1 obj,0,co2c0000342,0.68359375
181,26,FP1,176,13.59,c,S1 obj,0,co2c0000342,0.6875
182,26,FP1,177,9.684,c,S1 obj,0,co2c0000342,0.69140625
183,26,FP1,178,5.29,c,S1 obj,0,co2c0000342,0.6953125
184,26,FP1,179,2.848,c,S1 obj,0,co2c0000342,0.69921875
185,26,FP1,180,3.337,c,S1 obj,0,co2c0000342,0.703125
186,26,FP1,181,4.801,c,S1 obj,0,co2c0000342,0.70703125
187,26,FP1,182,6.266,c,S1 obj,0,co2c0000342,0.7109375
188,26,FP1,183,7.243,c,S1 obj,0,co2c0000342,0.71484375
189,26,FP1,184,7.243,c,S1 obj,0,co2c0000342,0.71875
190,26,FP1,185,8.708,c,S1 obj,0,co2c0000342,0.72265625
191,26,FP1,186,11.637,c,S1 obj,0,co2c0000342,0.7265625
192,26,FP1,187,15.055,c,S1 obj,0,co2c0000342,0.73046875
193,26,FP1,188,17.008,c,S1 obj,0,co2c0000342,0.734375
194,26,FP1,189,16.52,c,S1 obj,0,co2c0000342,0.73828125
195,26,FP1,190,15.055,c,S1 obj,0,co2c0000342,0.7421875
196,26,FP1,191,14.079,c,S1 obj,0,co2c0000342,0.74609375
197,26,FP1,192,15.055,c,S1 obj,0,co2c0000342,0.75
198,26,FP1,193,17.008,c,S1 obj,0,co2c0000342,0.75390625
199,26,FP1,194,18.962,c,S1 obj,0,co2c0000342,0.7578125
200,26,FP1,195,18.962,c,S1 obj,0,co2c0000342,0.76171875
201,26,FP1,196,17.497,c,S1 obj,0,co2c0000342,0.765625
202,26,FP1,197,17.008,c,S1 obj,0,co2c0000342,0.76953125
203,26,FP1,198,17.985,c,S1 obj,0,co2c0000342,0.7734375
204,26,FP1,199,21.891,c,S1 obj,0,co2c0000342,0.77734375
205,26,FP1,200,25.309,c,S1 obj,0,co2c0000342,0.78125
206,26,FP1,201,26.774,c,S1 obj,0,co2c0000342,0.78515625
207,26,FP1,202,24.821,c,S1 obj,0,co2c0000342,0.7890625
208,26,FP1,203,21.891,c,S1 obj,0,co2c0000342,0.79296875
209,26,FP1,204,18.962,c,S1 obj,0,co2c0000342,0.796875
210,26,FP1,205,17.008,c,S1 obj,0,co2c0000342,0.80078125
211,26,FP1,206,16.032,c,S1 obj,0,co2c0000342,0.8046875
212,26,FP1,207,14.567,c,S1 obj,0,co2c0000342,0.80859375
213,26,FP1,208,12.126,c,S1 obj,0,co2c0000342,0.8125
214,26,FP1,209,10.173,c,S1 obj,0,co2c0000342,0.81640625
215,26,FP1,210,8.708,c,S1 obj,0,co2c0000342,0.8203125
216,26,FP1,211,9.196,c,S1 obj,0,co2c0000342,0.82421875
217,26,FP1,212,10.173,c,S1 obj,0,co2c0000342,0.828125
218,26,FP1,213,10.173,c,S1 obj,0,co2c0000342,0.83203125
219,26,FP1,214,8.219,c,S1 obj,0,co2c0000342,0.8359375
220,26,FP1,215,5.29,c,S1 obj,0,co2c0000342,0.83984375
221,26,FP1,216,1.872,c,S1 obj,0,co2c0000342,0.84375
222,26,FP1,217,-0.57,c,S1 obj,0,co2c0000342,0.84765625
223,26,FP1,218,-1.058,c,S1 obj,0,co2c0000342,0.8515625
224,26,FP1,219,-0.57,c,S1 obj,0,co2c0000342,0.85546875
225,26,FP1,220,-0.081,c,S1 obj,0,co2c0000342,0.859375
226,26,FP1,221,0.407,c,S1 obj,0,co2c0000342,0.86328125
227,26,FP1,222,0.895,c,S1 obj,0,co2c0000342,0.8671875
228,26,FP1,223,0.407,c,S1 obj,0,co2c0000342,0.87109375
229,26,FP1,224,1.383,c,S1 obj,0,co2c0000342,0.875
230,26,FP1,225,2.848,c,S1 obj,0,co2c0000342,0.87890625
231,26,FP1,226,5.29,c,S1 obj,0,co2c0000342,0.8828125
232,26,FP1,227,7.243,c,S1 obj,0,co2c0000342,0.88671875
233,26,FP1,228,7.243,c,S1 obj,0,co2c0000342,0.890625
234,26,FP1,229,6.266,c,S1 obj,0,co2c0000342,0.89453125
235,26,FP1,230,4.801,c,S1 obj,0,co2c0000342,0.8984375
236,26,FP1,231,4.313,c,S1 obj,0,co2c0000342,0.90234375
237,26,FP1,232,5.29,c,S1 obj,0,co2c0000342,0.90625
238,26,FP1,233,7.243,c,S1 obj,0,co2c0000342,0.91015625
239,26,FP1,234,8.219,c,S1 obj,0,co2c0000342,0.9140625
240,26,FP1,235,7.731,c,S1 obj,0,co2c0000342,0.91796875
241,26,FP1,236,6.266,c,S1 obj,0,co2c0000342,0.921875
242,26,FP1,237,5.29,c,S1 obj,0,co2c0000342,0.92578125
243,26,FP1,238,5.29,c,S1 obj,0,co2c0000342,0.9296875
244,26,FP1,239,5.29,c,S1 obj,0,co2c0000342,0.93359375
245,26,FP1,240,5.778,c,S1 obj,0,co2c0000342,0.9375
246,26,FP1,241,4.313,c,S1 obj,0,co2c0000342,0.94140625
247,26,FP1,242,2.36,c,S1 obj,0,co2c0000342,0.9453125
248,26,FP1,243,0.407,c,S1 obj,0,co2c0000342,0.94921875
249,26,FP1,244,0.407,c,S1 obj,0,co2c0000342,0.953125
250,26,FP1,245,2.848,c,S1 obj,0,co2c0000342,0.95703125
251,26,FP1,246,6.266,c,S1 obj,0,co2c0000342,0.9609375
252,26,FP1,247,8.219,c,S1 obj,0,co2c0000342,0.96484375
253,26,FP1,248,8.219,c,S1 obj,0,co2c0000342,0.96875
254,26,FP1,249,6.755,c,S1 obj,0,co2c0000342,0.97265625
255,26,FP1,250,5.29,c,S1 obj,0,co2c0000342,0.9765625
256,26,FP1,251,4.313,c,S1 obj,0,co2c0000342,0.98046875
257,26,FP1,252,5.29,c,S1 obj,0,co2c0000342,0.984375
258,26,FP1,253,6.266,c,S1 obj,0,co2c0000342,0.98828125
259,26,FP1,254,8.219,c,S1 obj,0,co2c0000342,0.9921875
260,26,FP1,255,10.173,c,S1 obj,0,co2c0000342,0.99609375
262,26,FP2,0,2.767,c,S1 obj,1,co2c0000342,0
263,26,FP2,1,3.743,c,S1 obj,1,co2c0000342,0.00390625
264,26,FP2,2,4.232,c,S1 obj,1,co2c0000342,0.0078125
265,26,FP2,3,3.255,c,S1 obj,1,co2c0000342,0.01171875
266,26,FP2,4,1.302,c,S1 obj,1,co2c0000342,0.015625
267,26,FP2,5,-0.163,c,S1 obj,1,co2c0000342,0.01953125
268,26,FP2,6,-0.651,c,S1 obj,1,co2c0000342,0.0234375
269,26,FP2,7,-0.163,c,S1 obj,1,co2c0000342,0.02734375
270,26,FP2,8,0.326,c,S1 obj,1,co2c0000342,0.03125
271,26,FP2,9,-0.163,c,S1 obj,1,co2c0000342,0.03515625
272,26,FP2,10,-0.651,c,S1 obj,1,co2c0000342,0.0390625
273,26,FP2,11,-2.116,c,S1 obj,1,co2c0000342,0.04296875
274,26,FP2,12,-3.092,c,S1 obj,1,co2c0000342,0.046875
275,26,FP2,13,-3.581,c,S1 obj,1,co2c0000342,0.05078125
276,26,FP2,14,-4.557,c,S1 obj,1,co2c0000342,0.0546875
277,26,FP2,15,-5.046,c,S1 obj,1,co2c0000342,0.05859375
278,26,FP2,16,-4.557,c,S1 obj,1,co2c0000342,0.0625
279,26,FP2,17,-1.628,c,S1 obj,1,co2c0000342,0.06640625
280,26,FP2,18,1.79,c,S1 obj,1,co2c0000342,0.0703125
281,26,FP2,19,4.72,c,S1 obj,1,co2c0000342,0.07421875
282,26,FP2,20,5.697,c,S1 obj,1,co2c0000342,0.078125
283,26,FP2,21,3.743,c,S1 obj,1,co2c0000342,0.08203125
284,26,FP2,22,0.326,c,S1 obj,1,co2c0000342,0.0859375
285,26,FP2,23,-2.116,c,S1 obj,1,co2c0000342,0.08984375
286,26,FP2,24,-2.604,c,S1 obj,1,co2c0000342,0.09375
287,26,FP2,25,-2.116,c,S1 obj,1,co2c0000342,0.09765625
288,26,FP2,26,-1.139,c,S1 obj,1,co2c0000342,0.1015625
289,26,FP2,27,-0.651,c,S1 obj,1,co2c0000342,0.10546875
290,26,FP2,28,-2.116,c,S1 obj,1,co2c0000342,0.109375
291,26,FP2,29,-3.092,c,S1 obj,1,co2c0000342,0.11328125
292,26,FP2,30,-3.581,c,S1 obj,1,co2c0000342,0.1171875
293,26,FP2,31,-3.581,c,S1 obj,1,co2c0000342,0.12109375
294,26,FP2,32,-4.069,c,S1 obj,1,co2c0000342,0.125
295,26,FP2,33,-5.534,c,S1 obj,1,co2c0000342,0.12890625
296,26,FP2,34,-7.487,c,S1 obj,1,co2c0000342,0.1328125
297,26,FP2,35,-8.464,c,S1 obj,1,co2c0000342,0.13671875
298,26,FP2,36,-7.975,c,S1 obj,1,co2c0000342,0.140625
299,26,FP2,37,-6.022,c,S1 obj,1,co2c0000342,0.14453125
300,26,FP2,38,-5.046,c,S1 obj,1,co2c0000342,0.1484375
301,26,FP2,39,-5.534,c,S1 obj,1,co2c0000342,0.15234375
302,26,FP2,40,-7.487,c,S1 obj,1,co2c0000342,0.15625
303,26,FP2,41,-8.952,c,S1 obj,1,co2c0000342,0.16015625
304,26,FP2,42,-8.952,c,S1 obj,1,co2c0000342,0.1640625
305,26,FP2,43,-7.487,c,S1 obj,1,co2c0000342,0.16796875
306,26,FP2,44,-5.534,c,S1 obj,1,co2c0000342,0.171875
307,26,FP2,45,-5.046,c,S1 obj,1,co2c0000342,0.17578125
308,26,FP2,46,-5.534,c,S1 obj,1,co2c0000342,0.1796875
309,26,FP2,47,-7.487,c,S1 obj,1,co2c0000342,0.18359375
310,26,FP2,48,-8.464,c,S1 obj,1,co2c0000342,0.1875
311,26,FP2,49,-8.952,c,S1 obj,1,co2c0000342,0.19140625
312,26,FP2,50,-9.44,c,S1 obj,1,co2c0000342,0.1953125
313,26,FP2,51,-9.928,c,S1 obj,1,co2c0000342,0.19921875
314,26,FP2,52,-10.905,c,S1 obj,1,co2c0000342,0.203125
315,26,FP2,53,-11.393,c,S1 obj,1,co2c0000342,0.20703125
316,26,FP2,54,-10.417,c,S1 obj,1,co2c0000342,0.2109375
317,26,FP2,55,-8.464,c,S1 obj,1,co2c0000342,0.21484375
318,26,FP2,56,-7.487,c,S1 obj,1,co2c0000342,0.21875
319,26,FP2,57,-6.999,c,S1 obj,1,co2c0000342,0.22265625
320,26,FP2,58,-7.487,c,S1 obj,1,co2c0000342,0.2265625
321,26,FP2,59,-7.975,c,S1 obj,1,co2c0000342,0.23046875
322,26,FP2,60,-6.999,c,S1 obj,1,co2c0000342,0.234375
323,26,FP2,61,-5.046,c,S1 obj,1,co2c0000342,0.23828125
324,26,FP2,62,-2.604,c,S1 obj,1,co2c0000342,0.2421875
325,26,FP2,63,-0.651,c,S1 obj,1,co2c0000342,0.24609375
326,26,FP2,64,-0.163,c,S1 obj,1,co2c0000342,0.25
327,26,FP2,65,0.326,c,S1 obj,1,co2c0000342,0.25390625
328,26,FP2,66,2.279,c,S1 obj,1,co2c0000342,0.2578125
329,26,FP2,67,4.232,c,S1 obj,1,co2c0000342,0.26171875
330,26,FP2,68,5.697,c,S1 obj,1,co2c0000342,0.265625
331,26,FP2,69,6.185,c,S1 obj,1,co2c0000342,0.26953125
332,26,FP2,70,4.72,c,S1 obj,1,co2c0000342,0.2734375
333,26,FP2,71,2.767,c,S1 obj,1,co2c0000342,0.27734375
334,26,FP2,72,2.279,c,S1 obj,1,co2c0000342,0.28125
335,26,FP2,73,3.255,c,S1 obj,1,co2c0000342,0.28515625
336,26,FP2,74,5.697,c,S1 obj,1,co2c0000342,0.2890625
337,26,FP2,75,7.161,c,S1 obj,1,co2c0000342,0.29296875
338,26,FP2,76,7.161,c,S1 obj,1,co2c0000342,0.296875
339,26,FP2,77,5.697,c,S1 obj,1,co2c0000342,0.30078125
340,26,FP2,78,4.232,c,S1 obj,1,co2c0000342,0.3046875
341,26,FP2,79,3.743,c,S1 obj,1,co2c0000342,0.30859375
342,26,FP2,80,4.232,c,S1 obj,1,co2c0000342,0.3125
343,26,FP2,81,6.185,c,S1 obj,1,co2c0000342,0.31640625
344,26,FP2,82,8.138,c,S1 obj,1,co2c0000342,0.3203125
345,26,FP2,83,10.091,c,S1 obj,1,co2c0000342,0.32421875
346,26,FP2,84,12.533,c,S1 obj,1,co2c0000342,0.328125
347,26,FP2,85,13.509,c,S1 obj,1,co2c0000342,0.33203125
348,26,FP2,86,13.997,c,S1 obj,1,co2c0000342,0.3359375
349,26,FP2,87,13.997,c,S1 obj,1,co2c0000342,0.33984375
350,26,FP2,88,14.486,c,S1 obj,1,co2c0000342,0.34375
351,26,FP2,89,15.462,c,S1 obj,1,co2c0000342,0.34765625
352,26,FP2,90,16.439,c,S1 obj,1,co2c0000342,0.3515625
353,26,FP2,91,16.927,c,S1 obj,1,co2c0000342,0.35546875
354,26,FP2,92,15.951,c,S1 obj,1,co2c0000342,0.359375
355,26,FP2,93,13.509,c,S1 obj,1,co2c0000342,0.36328125
356,26,FP2,94,11.068,c,S1 obj,1,co2c0000342,0.3671875
357,26,FP2,95,9.603,c,S1 obj,1,co2c0000342,0.37109375
358,26,FP2,96,9.603,c,S1 obj,1,co2c0000342,0.375
359,26,FP2,97,11.068,c,S1 obj,1,co2c0000342,0.37890625
360,26,FP2,98,12.044,c,S1 obj,1,co2c0000342,0.3828125
361,26,FP2,99,12.533,c,S1 obj,1,co2c0000342,0.38671875
362,26,FP2,100,12.533,c,S1 obj,1,co2c0000342,0.390625
363,26,FP2,101,12.533,c,S1 obj,1,co2c0000342,0.39453125
364,26,FP2,102,13.509,c,S1 obj,1,co2c0000342,0.3984375
365,26,FP2,103,14.486,c,S1 obj,1,co2c0000342,0.40234375
366,26,FP2,104,14.974,c,S1 obj,1,co2c0000342,0.40625
367,26,FP2,105,13.997,c,S1 obj,1,co2c0000342,0.41015625
368,26,FP2,106,11.556,c,S1 obj,1,co2c0000342,0.4140625
369,26,FP2,107,9.603,c,S1 obj,1,co2c0000342,0.41796875
370,26,FP2,108,9.603,c,S1 obj,1,co2c0000342,0.421875
371,26,FP2,109,11.556,c,S1 obj,1,co2c0000342,0.42578125
372,26,FP2,110,14.486,c,S1 obj,1,co2c0000342,0.4296875
373,26,FP2,111,15.951,c,S1 obj,1,co2c0000342,0.43359375
374,26,FP2,112,16.439,c,S1 obj,1,co2c0000342,0.4375
375,26,FP2,113,14.974,c,S1 obj,1,co2c0000342,0.44140625
376,26,FP2,114,12.044,c,S1 obj,1,co2c0000342,0.4453125
377,26,FP2,115,10.579,c,S1 obj,1,co2c0000342,0.44921875
378,26,FP2,116,10.091,c,S1 obj,1,co2c0000342,0.453125
379,26,FP2,117,11.068,c,S1 obj,1,co2c0000342,0.45703125
380,26,FP2,118,12.533,c,S1 obj,1,co2c0000342,0.4609375
381,26,FP2,119,13.021,c,S1 obj,1,co2c0000342,0.46484375
