,0,C,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62
10,1,0.895,-0.6509999999999999,-3.4589999999999996,-9.969,1.495,-0.397,1.495,1.0070000000000001,-0.214,-0.966,-4.506,1.0170000000000001,-0.966,-4.486000000000001,-8.748,-14.557,-2.228,1.556,-2.818,-1.2409999999999999,-3.764,0.8440000000000001,-8.514,0.61,-1.811,-0.6,-11.709000000000001,-0.6509999999999999,-12.675,-7.314,-27.649,-10.763,0.42700000000000005,-3.3160000000000003,-0.142,-2.238,-6.561,-7.64,0.5489999999999999,1.984,-1.577,-0.6,-5.564,-0.295,1.17,-1.943,-11.18,2.197,-5.747000000000001,0.804,-10.712,0.40700000000000003,-4.659,-1.882,-15.045,-1.973,0.254,-7.914,-15.045,-0.8140000000000001,-5.502999999999999,-1.2919999999999998,0.753
11,1,-0.57,-2.116,-6.388,-9.969,-0.45799999999999996,-1.8619999999999999,0.031,0.031,-1.6780000000000002,-1.455,-4.506,0.529,-1.455,-4.974,-8.26,-14.557,-2.716,1.556,-4.283,-1.2409999999999999,-2.299,1.3330000000000002,-5.585,1.587,0.631,-0.6,-5.849,1.79,-8.28,-5.361000000000001,-18.86,-10.274000000000001,-3.967,-3.3160000000000003,-2.096,-3.215,-7.05,-7.64,-1.4040000000000001,1.495,-1.577,-1.088,-4.1,-0.7829999999999999,-0.7829999999999999,-2.92,-8.738,0.732,-3.7939999999999996,1.2919999999999998,-6.805,0.895,-0.264,1.048,-1.8619999999999999,-0.02,-0.722,-4.496,-9.674,0.6509999999999999,-3.062,0.17300000000000001,-0.7120000000000001
12,1,-2.035,-3.092,-10.295,-8.504,-1.923,-2.35,-0.946,-0.946,-3.1430000000000002,-1.943,-4.995,-0.44799999999999995,-1.943,-5.9510000000000005,-8.26,-14.557,-2.716,0.58,-5.747000000000001,-1.2409999999999999,-0.34600000000000003,2.309,-0.7020000000000001,2.075,2.096,-1.088,-1.455,2.767,-0.956,-2.431,-4.211,-10.274000000000001,-7.385,-4.293,-5.025,-3.215,-8.514,-8.616,-3.3569999999999998,0.519,-2.553,-2.065,-4.1,-1.76,-1.76,-3.408,-6.297000000000001,-0.732,-1.3530000000000002,1.2919999999999998,-2.411,0.895,-0.753,1.536,-1.8619999999999999,7.792000000000001,-1.699,-0.102,-2.35,2.6039999999999996,0.35600000000000004,1.149,-1.689
13,1,-3.011,-3.5810000000000004,-12.735999999999999,-8.504,-2.8989999999999996,-3.326,-1.923,-0.946,-4.12,-2.431,-5.483,-0.44799999999999995,-2.431,-6.9270000000000005,-8.748,-15.045,-3.2039999999999997,-1.8619999999999999,-5.747000000000001,-1.729,0.142,2.309,2.228,2.563,2.096,-0.6,-1.943,2.767,3.438,-0.478,5.066,-10.763,-7.874,-5.757999999999999,-7.4670000000000005,-4.191,-9.979,-10.081,-5.797999999999999,0.031,-3.042,-3.042,-4.588,-2.248,-2.736,-3.8960000000000004,-5.32,-2.197,-0.865,0.804,0.519,0.895,-1.729,-0.905,-8.698,-5.391,-1.699,2.34,1.068,3.092,1.821,1.6380000000000001,-3.153
14,1,-3.988,-4.5569999999999995,-11.759,-9.969,-3.8760000000000003,-3.326,-2.411,-1.4340000000000002,-5.096,-2.431,-6.46,-0.9359999999999999,-2.431,-6.9270000000000005,-9.237,-15.533,-2.716,-2.35,-4.771,-1.729,-0.34600000000000003,1.3330000000000002,1.251,2.075,0.631,-0.11199999999999999,-4.873,1.79,2.4619999999999997,-0.966,4.0889999999999995,-11.251,-4.944,-7.222,-7.955,-4.191,-9.979,-10.569,-7.263,-0.45799999999999996,-3.53,-4.018,-5.564,-2.736,-3.225,-3.408,-6.297000000000001,-2.6860000000000004,-1.3530000000000002,0.315,-0.946,0.40700000000000003,-2.218,-1.882,-5.768,-15.645,-1.699,0.875,0.092,2.116,1.3330000000000002,0.6609999999999999,-4.13
15,1,-4.476,-5.046,-7.853,-10.946,-3.8760000000000003,-3.815,-2.8989999999999996,-0.946,-4.6080000000000005,-2.431,-6.46,-0.9359999999999999,-2.431,-5.9510000000000005,-9.237,-15.533,-2.716,-1.3730000000000002,-4.283,-1.2409999999999999,-1.811,0.35600000000000004,-1.6780000000000002,1.099,-0.8340000000000001,0.376,-7.8020000000000005,0.8140000000000001,-1.933,-1.455,-3.7230000000000003,-11.251,0.42700000000000005,-7.711,-5.513999999999999,-3.7030000000000003,-7.537999999999999,-8.616,-5.797999999999999,-0.45799999999999996,-4.018,-4.018,-6.053,-2.736,-3.225,-2.431,-7.273,-3.174,-2.818,-0.17300000000000001,-4.364,0.895,-3.194,-2.858,-8.698,-8.809,-1.2109999999999999,-2.055,-3.326,0.6509999999999999,-1.109,0.17300000000000001,-4.13
16,1,-3.011,-4.5569999999999995,-1.994,-9.969,-2.8989999999999996,-3.326,-2.411,-0.45799999999999996,-3.1430000000000002,-2.431,-5.483,-0.9359999999999999,-2.431,-3.998,-8.26,-13.58,-2.716,-0.397,-5.747000000000001,-1.729,-3.2760000000000002,-0.621,-5.096,0.61,-1.811,0.376,-7.8020000000000005,0.8140000000000001,-5.351,-0.966,-10.559000000000001,-11.251,3.3569999999999998,-5.757999999999999,-1.607,-2.7260000000000004,-4.12,-6.175,-2.38,0.519,-3.042,-3.53,-5.564,-2.248,-2.736,-1.943,-8.25,-2.197,-4.771,-0.6609999999999999,-7.782,0.895,-2.218,-3.835,-4.303,-12.227,-0.722,-4.008,-4.791,-0.326,-3.55,-1.2919999999999998,-3.153
17,1,-0.57,-1.6280000000000001,2.401,-6.063,-0.45799999999999996,-1.8619999999999999,-0.946,0.519,-1.19,-1.455,-3.53,-0.44799999999999995,-1.455,-2.533,-6.795,-10.651,-3.2039999999999997,-1.3730000000000002,-6.724,-3.194,-3.764,-1.597,-6.0729999999999995,0.122,-1.811,-0.6,-5.849,-0.163,-5.8389999999999995,-0.966,-10.071,-9.298,3.3569999999999998,-2.34,2.299,-0.285,-2.167,-4.2219999999999995,2.502,1.0070000000000001,-1.577,-3.042,-4.1,0.682,-1.272,-2.431,-7.7620000000000005,-0.244,-4.771,-1.6380000000000001,-7.782,0.40700000000000003,-0.753,-2.37,2.045,-4.415,-0.23399999999999999,-4.008,-3.326,-0.8140000000000001,-4.527,-1.78,-0.22399999999999998
18,1,3.3369999999999997,1.79,4.354,-1.6680000000000001,1.984,1.068,1.495,2.472,0.763,0.01,-1.577,0.529,0.01,-3.51,-5.33,-6.744,-3.693,-3.326,-7.212000000000001,-5.636,-3.764,-2.085,-5.585,-1.3430000000000002,-2.787,-2.553,-4.3839999999999995,-1.6280000000000001,-3.886,-1.943,-4.211,-5.391,0.9159999999999999,1.078,3.764,1.18,-1.6780000000000002,-4.71,6.409,1.0070000000000001,-0.11199999999999999,-3.53,-3.123,2.146,0.682,-3.408,-6.785,2.197,-4.771,-2.126,-5.341,-0.57,-0.264,-0.41700000000000004,-9.674,0.46799999999999997,0.743,-3.52,-1.8619999999999999,-1.79,-4.527,-2.7569999999999997,3.194
19,1,6.266,4.72,3.377,0.285,3.937,3.51,3.937,3.937,2.228,0.987,-1.088,1.0170000000000001,0.987,-6.439,-4.842,-4.791,-3.693,-3.815,-7.212000000000001,-8.077,-3.764,-3.062,-4.12,-2.8080000000000003,-4.252,-4.995,-5.361000000000001,-4.5569999999999995,-1.933,-4.873,0.6709999999999999,-0.509,-0.5489999999999999,2.543,4.252,1.6680000000000001,-2.167,-7.151,6.409,0.031,0.865,-4.995,-3.611,3.611,2.635,-4.873,-6.297000000000001,4.638999999999999,-4.283,-3.591,-4.364,-3.011,0.22399999999999998,-1.3940000000000001,1.556,-1.485,1.719,-4.008,-2.35,-3.7430000000000003,-4.038,-3.245,5.636
20,1,6.266,5.697,1.4240000000000002,-1.18,4.425,3.998,5.402,3.937,3.2039999999999997,1.963,-1.088,1.0170000000000001,1.963,-10.834000000000001,-5.33,-5.28,-2.228,-3.326,-7.212000000000001,-7.5889999999999995,-3.764,-4.038,-4.12,-4.761,-5.7170000000000005,-6.9479999999999995,-7.8020000000000005,-6.999,-2.421,-8.291,0.183,2.421,-0.5489999999999999,1.567,2.787,0.6920000000000001,-3.1430000000000002,-10.081,3.4789999999999996,-0.946,0.865,-6.46,-4.588,3.611,4.1,-6.8260000000000005,-6.785,5.127000000000001,-4.771,-5.056,-4.852,-5.452000000000001,0.22399999999999998,0.071,-0.885,1.933,2.696,-5.961,-5.28,-5.697,-5.015,-3.733,6.124
21,1,4.313,3.7430000000000003,0.44799999999999995,-6.063,3.937,2.533,5.402,2.96,3.2039999999999997,2.452,-1.577,0.529,2.452,-13.763,-6.307,-7.721,-1.251,-2.838,-6.236000000000001,-6.124,-4.252,-4.527,-5.096,-5.737,-6.205,-7.9239999999999995,-9.267000000000001,-6.999,-4.374,-10.244000000000002,-4.211,1.933,1.892,-1.851,2.299,-1.261,-2.655,-11.058,0.5489999999999999,-1.923,0.865,-8.413,-5.0760000000000005,2.635,4.1,-7.8020000000000005,-8.25,4.638999999999999,-5.747000000000001,-6.032,-6.805,-6.917000000000001,1.689,1.048,8.392000000000001,-4.9030000000000005,3.1839999999999997,-7.914,-7.721,-7.1610000000000005,-5.502999999999999,-4.2219999999999995,4.171
22,1,1.8719999999999999,0.326,0.44799999999999995,-10.457,2.472,0.58,3.937,1.0070000000000001,2.716,2.452,-1.577,-0.44799999999999995,2.452,-13.763,-6.307,-10.162,-0.275,-2.838,-3.306,-3.682,-4.252,-4.527,-5.585,-5.737,-4.74,-6.46,-8.291,-5.046,-5.8389999999999995,-8.779,-6.653,-2.4619999999999997,3.3569999999999998,-4.781000000000001,2.787,-3.215,-1.6780000000000002,-10.569,0.061,-1.923,1.3530000000000002,-8.413,-4.588,0.682,3.611,-7.8020000000000005,-9.226,2.6860000000000004,-5.2589999999999995,-5.544,-7.294,-6.428999999999999,0.22399999999999998,0.5589999999999999,4.974,3.886,2.696,-7.914,-7.233,-6.185,-5.502999999999999,-3.733,1.729
23,1,0.40700000000000003,-2.116,-0.040999999999999995,-12.41,1.984,-1.3730000000000002,1.984,-0.946,2.716,1.963,-0.6,-0.9359999999999999,1.963,-10.834000000000001,-5.33,-9.674,1.19,-1.3730000000000002,-0.376,-1.729,-3.2760000000000002,-3.062,-4.12,-3.2960000000000003,-2.787,-4.018,-4.873,-1.6280000000000001,-3.886,-4.3839999999999995,-5.676,-7.345,4.333,-6.734,3.2760000000000002,-4.191,-0.214,-8.128,0.061,-1.4340000000000002,1.841,-6.9479999999999995,-2.635,-0.7829999999999999,2.635,-6.8260000000000005,-7.7620000000000005,1.2209999999999999,-3.7939999999999996,-4.079,-5.341,-3.988,-0.753,-0.41700000000000004,5.9510000000000005,8.28,1.719,-4.985,-3.326,-3.255,-4.527,-3.245,0.264
24,1,1.383,-2.6039999999999996,-1.0170000000000001,-11.434000000000001,1.495,-2.35,0.519,-1.923,2.228,0.987,0.865,-1.4240000000000002,0.987,-6.9270000000000005,-2.401,-7.233,2.655,0.58,2.065,-0.753,-1.3219999999999998,-1.597,-0.7020000000000001,-0.366,-0.8340000000000001,-1.088,-1.455,1.3019999999999998,0.02,0.01,-1.2819999999999998,-8.321,4.333,-5.757999999999999,3.764,-3.7030000000000003,0.275,-6.662999999999999,-0.42700000000000005,-1.4340000000000002,2.33,-4.018,-0.193,-1.272,1.6580000000000001,-4.873,-4.343999999999999,0.244,-0.865,-1.6380000000000001,-0.946,-0.57,2.177,0.5589999999999999,6.439,-0.509,0.254,-1.567,0.092,0.163,-1.109,-1.78,1.2409999999999999
25,1,2.8480000000000003,-2.116,-1.994,-9.481,1.495,-2.35,-0.45799999999999996,-1.4340000000000002,2.228,0.498,2.33,-1.4240000000000002,0.498,-3.998,0.529,-3.326,3.1430000000000002,1.068,2.065,0.7120000000000001,0.631,0.35600000000000004,2.716,2.563,1.119,0.865,0.987,3.255,3.438,1.963,2.625,-4.9030000000000005,4.333,-4.293,2.787,-2.7260000000000004,0.275,-5.686,-0.9159999999999999,-1.4340000000000002,2.818,-2.065,1.76,-1.76,0.682,-2.431,-0.43700000000000006,0.244,2.065,1.2919999999999998,2.96,1.8719999999999999,2.665,2.024,8.392000000000001,-1.485,-1.2109999999999999,1.3630000000000002,1.556,3.092,1.3330000000000002,-0.315,2.7060000000000004
26,1,3.3369999999999997,-1.139,-2.4819999999999998,-7.528,1.0070000000000001,-2.35,-0.45799999999999996,-1.4340000000000002,1.74,0.01,2.818,-1.4240000000000002,0.01,-3.0210000000000004,1.994,-0.397,2.167,0.092,1.577,1.2,1.607,1.821,4.669,4.0280000000000005,2.096,1.841,2.452,4.232,4.415,0.498,3.113,0.46799999999999997,4.822,-3.805,1.811,-2.7260000000000004,0.275,-6.175,-1.4040000000000001,-1.4340000000000002,2.33,-1.088,3.225,-2.736,0.193,0.01,2.004,0.244,3.042,2.2680000000000002,4.913,2.8480000000000003,-3.194,-2.37,-4.791,-5.88,-1.699,1.851,-0.397,4.5569999999999995,2.309,0.6609999999999999,3.682
27,1,2.36,-0.6509999999999999,-0.529,-6.063,0.519,-2.838,-0.946,-1.923,1.251,-0.966,2.33,-1.4240000000000002,-0.966,-4.486000000000001,2.4819999999999998,-0.397,1.19,-1.3730000000000002,1.577,0.22399999999999998,1.607,2.309,4.669,4.5169999999999995,2.096,0.865,3.428,4.232,3.927,-2.431,1.6480000000000001,3.398,4.822,-4.293,1.3219999999999998,-3.7030000000000003,0.275,-6.662999999999999,-0.9159999999999999,-0.946,1.841,-1.577,2.736,-3.225,-0.295,0.498,2.492,-0.244,3.042,2.2680000000000002,4.913,2.8480000000000003,-5.147,-1.882,-14.069,-6.367999999999999,-1.699,0.875,-1.8619999999999999,4.5569999999999995,2.309,0.6609999999999999,2.218
28,1,0.895,-2.116,2.401,-6.063,0.031,-3.815,-1.4340000000000002,-2.8989999999999996,0.763,-0.966,1.841,-1.4240000000000002,-0.966,-6.439,1.506,-2.35,0.214,-1.8619999999999999,0.6,-3.194,0.631,1.821,3.2039999999999997,3.54,1.607,-0.6,3.428,3.255,1.973,-3.408,0.6709999999999999,1.933,3.3569999999999998,-5.757999999999999,1.811,-5.656000000000001,0.763,-7.64,0.061,-1.4340000000000002,1.3530000000000002,-3.53,1.76,-3.713,-0.7829999999999999,-0.478,0.539,-0.732,1.577,0.804,2.96,1.8719999999999999,-3.194,2.024,-10.651,-2.4619999999999997,-1.2109999999999999,-0.102,-1.8619999999999999,3.092,1.3330000000000002,0.17300000000000001,0.753
29,1,-0.081,-3.092,4.354,-5.575,-0.45799999999999996,-4.791,-0.946,-3.8760000000000003,0.275,-0.478,1.3530000000000002,-1.4240000000000002,-0.478,-7.416,0.529,-5.28,-1.74,-1.8619999999999999,-2.818,-6.124,-0.34600000000000003,0.35600000000000004,0.763,1.587,0.142,-2.553,1.963,1.3019999999999998,-0.46799999999999997,-3.408,1.16,-3.438,1.4040000000000001,-6.246,2.299,-6.632000000000001,0.763,-8.616,0.061,-1.923,0.376,-4.995,0.7829999999999999,-3.225,-0.295,-2.92,-0.9259999999999999,-0.732,0.11199999999999999,-0.6609999999999999,1.495,0.40700000000000003,-3.194,1.048,-3.815,0.46799999999999997,-0.23399999999999999,-1.078,-0.885,1.6280000000000001,-0.621,-0.315,0.264
30,1,0.40700000000000003,-3.5810000000000004,3.866,-5.575,-0.45799999999999996,-4.303,-0.45799999999999996,-3.8760000000000003,0.763,0.01,0.376,-1.4240000000000002,0.01,-7.904,-0.44799999999999995,-7.233,-5.157,-1.8619999999999999,-7.212000000000001,-5.636,-2.299,-1.109,-1.6780000000000002,-0.8540000000000001,-2.299,-4.018,-0.966,-2.116,-1.933,-3.408,0.6709999999999999,-9.298,-0.061,-5.269,1.811,-6.144,-0.214,-9.104,-1.4040000000000001,-1.923,-0.11199999999999999,-5.483,-0.682,-2.736,0.193,-5.361000000000001,-2.391,-0.244,-1.3530000000000002,-1.6380000000000001,-0.946,-2.035,-2.218,0.071,-4.791,-13.204,0.743,-3.031,-0.885,-0.8140000000000001,-2.574,-1.78,0.264
31,1,1.383,-3.5810000000000004,0.44799999999999995,-6.063,-0.45799999999999996,-3.815,-0.45799999999999996,-3.387,-0.214,-0.478,-0.6,-1.4240000000000002,-0.478,-7.904,-1.912,-8.209,-8.087,-0.885,-10.142000000000001,-2.7060000000000004,-3.764,-2.085,-4.6080000000000005,-2.8080000000000003,-4.74,-5.483,-4.873,-5.534,-5.351,-4.873,-3.235,-12.227,-0.061,-4.781000000000001,0.34600000000000003,-5.167999999999999,-2.655,-8.128,-3.3569999999999998,-1.4340000000000002,-1.577,-4.995,-3.123,-2.248,0.193,-6.8260000000000005,-3.855,-0.244,-3.306,-2.614,-3.8760000000000003,-3.988,-0.264,2.024,-5.768,-6.367999999999999,1.2309999999999999,-6.449,-3.815,-3.7430000000000003,-5.015,-2.7569999999999997,0.753
32,1,0.40700000000000003,-4.069,-3.947,-7.528,-1.4340000000000002,-3.815,-0.946,-3.387,-1.6780000000000002,-0.966,-3.042,-1.4240000000000002,-0.966,-6.9270000000000005,-4.842,-8.698,-8.087,1.068,-9.654,-1.2409999999999999,-5.229,-3.062,-8.026,-4.761,-6.694,-5.971,-8.779,-7.975,-9.745,-8.291,-11.047,-12.716,0.9159999999999999,-5.757999999999999,-2.5839999999999996,-4.191,-6.0729999999999995,-6.175,-5.797999999999999,-0.45799999999999996,-4.018,-4.506,-6.053,-2.736,-0.7829999999999999,-6.8260000000000005,-5.809,-0.732,-6.236000000000001,-2.614,-6.805,-5.452000000000001,-1.2409999999999999,-1.3940000000000001,0.092,-14.181,1.2309999999999999,-10.356,-9.674,-6.672999999999999,-7.456,-3.733,0.264
33,1,-2.523,-5.534,-6.877000000000001,-8.993,-3.387,-4.791,-1.923,-3.387,-4.12,-1.943,-5.971,-0.9359999999999999,-1.943,-5.9510000000000005,-7.772,-8.698,-4.669,1.556,-7.212000000000001,-3.194,-6.205,-2.574,-9.979,-5.249,-6.694,-5.483,-10.732000000000001,-8.952,-13.163,-11.709000000000001,-18.372,-11.251,0.42700000000000005,-8.199,-5.025,-4.191,-7.537999999999999,-4.71,-6.775,-0.45799999999999996,-5.971,-3.042,-8.006,-4.2010000000000005,-2.248,-4.873,-8.25,-2.6860000000000004,-8.189,-2.614,-9.735,-5.941,-2.7060000000000004,-1.882,1.068,-3.438,0.743,-12.797,-14.557,-8.626,-8.921,-4.2219999999999995,-2.177
34,1,-5.452000000000001,-7.487,-7.365,-9.969,-5.341,-6.744,-3.8760000000000003,-4.364,-6.0729999999999995,-2.92,-6.9479999999999995,-0.9359999999999999,-2.92,-4.974,-9.237,-9.186,-2.228,0.58,-3.7939999999999996,-5.147,-6.205,-2.085,-10.468,-5.249,-5.7170000000000005,-4.506,-9.267000000000001,-7.975,-14.14,-12.685,-20.325,-8.321,-3.4789999999999996,-10.152000000000001,-6.49,-5.167999999999999,-6.0729999999999995,-4.71,-7.263,0.031,-5.971,-2.065,-8.006,-5.178,-4.2010000000000005,-3.408,-9.226,-4.15,-8.189,-2.126,-10.222999999999999,-5.941,0.22399999999999998,0.071,3.0210000000000004,-6.367999999999999,0.254,-12.797,-15.533,-8.626,-8.921,-3.733,-5.107
