,trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
62,59,FP1,57,-0.397,c,"S2 nomatch,",0,co2c0000345,0.22265625
63,59,FP1,58,-0.397,c,"S2 nomatch,",0,co2c0000345,0.2265625
64,59,FP1,59,0.092,c,"S2 nomatch,",0,co2c0000345,0.23046875
65,59,FP1,60,-0.397,c,"S2 nomatch,",0,co2c0000345,0.234375
66,59,FP1,61,-1.862,c,"S2 nomatch,",0,co2c0000345,0.23828125
67,59,FP1,62,-3.326,c,"S2 nomatch,",0,co2c0000345,0.2421875
68,59,FP1,63,-4.791,c,"S2 nomatch,",0,co2c0000345,0.24609375
69,59,FP1,64,-6.256,c,"S2 nomatch,",0,co2c0000345,0.25
70,59,FP1,65,-7.233,c,"S2 nomatch,",0,co2c0000345,0.25390625
71,59,FP1,66,-8.209,c,"S2 nomatch,",0,co2c0000345,0.2578125
72,59,FP1,67,-8.698,c,"S2 nomatch,",0,co2c0000345,0.26171875
73,59,FP1,68,-7.721,c,"S2 nomatch,",0,co2c0000345,0.265625
74,59,FP1,69,-6.256,c,"S2 nomatch,",0,co2c0000345,0.26953125
75,59,FP1,70,-4.791,c,"S2 nomatch,",0,co2c0000345,0.2734375
76,59,FP1,71,-3.815,c,"S2 nomatch,",0,co2c0000345,0.27734375
77,59,FP1,72,-3.326,c,"S2 nomatch,",0,co2c0000345,0.28125
78,59,FP1,73,-3.815,c,"S2 nomatch,",0,co2c0000345,0.28515625
79,59,FP1,74,-4.303,c,"S2 nomatch,",0,co2c0000345,0.2890625
80,59,FP1,75,-4.303,c,"S2 nomatch,",0,co2c0000345,0.29296875
81,59,FP1,76,-3.326,c,"S2 nomatch,",0,co2c0000345,0.296875
82,59,FP1,77,-1.862,c,"S2 nomatch,",0,co2c0000345,0.30078125
83,59,FP1,78,-0.397,c,"S2 nomatch,",0,co2c0000345,0.3046875
84,59,FP1,79,0.092,c,"S2 nomatch,",0,co2c0000345,0.30859375
85,59,FP1,80,-0.885,c,"S2 nomatch,",0,co2c0000345,0.3125
86,59,FP1,81,-2.35,c,"S2 nomatch,",0,co2c0000345,0.31640625
87,59,FP1,82,-3.815,c,"S2 nomatch,",0,co2c0000345,0.3203125
88,59,FP1,83,-5.28,c,"S2 nomatch,",0,co2c0000345,0.32421875
89,59,FP1,84,-6.744,c,"S2 nomatch,",0,co2c0000345,0.328125
90,59,FP1,85,-8.209,c,"S2 nomatch,",0,co2c0000345,0.33203125
91,59,FP1,86,-10.651,c,"S2 nomatch,",0,co2c0000345,0.3359375
92,59,FP1,87,-13.092,c,"S2 nomatch,",0,co2c0000345,0.33984375
93,59,FP1,88,-14.557,c,"S2 nomatch,",0,co2c0000345,0.34375
94,59,FP1,89,-15.533,c,"S2 nomatch,",0,co2c0000345,0.34765625
95,59,FP1,90,-14.557,c,"S2 nomatch,",0,co2c0000345,0.3515625
96,59,FP1,91,-12.604,c,"S2 nomatch,",0,co2c0000345,0.35546875
97,59,FP1,92,-9.186,c,"S2 nomatch,",0,co2c0000345,0.359375
98,59,FP1,93,-5.768,c,"S2 nomatch,",0,co2c0000345,0.36328125
99,59,FP1,94,-2.35,c,"S2 nomatch,",0,co2c0000345,0.3671875
100,59,FP1,95,0.58,c,"S2 nomatch,",0,co2c0000345,0.37109375
101,59,FP1,96,2.533,c,"S2 nomatch,",0,co2c0000345,0.375
102,59,FP1,97,3.998,c,"S2 nomatch,",0,co2c0000345,0.37890625
103,59,FP1,98,5.463,c,"S2 nomatch,",0,co2c0000345,0.3828125
104,59,FP1,99,6.439,c,"S2 nomatch,",0,co2c0000345,0.38671875
105,59,FP1,100,6.439,c,"S2 nomatch,",0,co2c0000345,0.390625
106,59,FP1,101,5.463,c,"S2 nomatch,",0,co2c0000345,0.39453125
107,59,FP1,102,2.533,c,"S2 nomatch,",0,co2c0000345,0.3984375
108,59,FP1,103,-0.885,c,"S2 nomatch,",0,co2c0000345,0.40234375
109,59,FP1,104,-3.815,c,"S2 nomatch,",0,co2c0000345,0.40625
110,59,FP1,105,-5.768,c,"S2 nomatch,",0,co2c0000345,0.41015625
111,59,FP1,106,-6.256,c,"S2 nomatch,",0,co2c0000345,0.4140625
112,59,FP1,107,-5.28,c,"S2 nomatch,",0,co2c0000345,0.41796875
113,59,FP1,108,-3.815,c,"S2 nomatch,",0,co2c0000345,0.421875
114,59,FP1,109,-2.35,c,"S2 nomatch,",0,co2c0000345,0.42578125
115,59,FP1,110,-0.397,c,"S2 nomatch,",0,co2c0000345,0.4296875
116,59,FP1,111,1.068,c,"S2 nomatch,",0,co2c0000345,0.43359375
117,59,FP1,112,2.533,c,"S2 nomatch,",0,co2c0000345,0.4375
118,59,FP1,113,3.51,c,"S2 nomatch,",0,co2c0000345,0.44140625
119,59,FP1,114,4.486,c,"S2 nomatch,",0,co2c0000345,0.4453125
120,59,FP1,115,5.951,c,"S2 nomatch,",0,co2c0000345,0.44921875
121,59,FP1,116,6.439,c,"S2 nomatch,",0,co2c0000345,0.453125
122,59,FP1,117,6.439,c,"S2 nomatch,",0,co2c0000345,0.45703125
123,59,FP1,118,6.927,c,"S2 nomatch,",0,co2c0000345,0.4609375
124,59,FP1,119,6.927,c,"S2 nomatch,",0,co2c0000345,0.46484375
125,59,FP1,120,7.416,c,"S2 nomatch,",0,co2c0000345,0.46875
126,59,FP1,121,8.392,c,"S2 nomatch,",0,co2c0000345,0.47265625
127,59,FP1,122,9.369,c,"S2 nomatch,",0,co2c0000345,0.4765625
128,59,FP1,123,8.881,c,"S2 nomatch,",0,co2c0000345,0.48046875
129,59,FP1,124,7.416,c,"S2 nomatch,",0,co2c0000345,0.484375
130,59,FP1,125,5.951,c,"S2 nomatch,",0,co2c0000345,0.48828125
131,59,FP1,126,3.51,c,"S2 nomatch,",0,co2c0000345,0.4921875
132,59,FP1,127,2.045,c,"S2 nomatch,",0,co2c0000345,0.49609375
133,59,FP1,128,1.068,c,"S2 nomatch,",0,co2c0000345,0.5
134,59,FP1,129,1.556,c,"S2 nomatch,",0,co2c0000345,0.50390625
135,59,FP1,130,2.533,c,"S2 nomatch,",0,co2c0000345,0.5078125
136,59,FP1,131,4.486,c,"S2 nomatch,",0,co2c0000345,0.51171875
137,59,FP1,132,6.439,c,"S2 nomatch,",0,co2c0000345,0.515625
138,59,FP1,133,7.904,c,"S2 nomatch,",0,co2c0000345,0.51953125
139,59,FP1,134,8.392,c,"S2 nomatch,",0,co2c0000345,0.5234375
140,59,FP1,135,8.392,c,"S2 nomatch,",0,co2c0000345,0.52734375
141,59,FP1,136,6.927,c,"S2 nomatch,",0,co2c0000345,0.53125
142,59,FP1,137,4.974,c,"S2 nomatch,",0,co2c0000345,0.53515625
143,59,FP1,138,3.021,c,"S2 nomatch,",0,co2c0000345,0.5390625
144,59,FP1,139,1.556,c,"S2 nomatch,",0,co2c0000345,0.54296875
145,59,FP1,140,1.068,c,"S2 nomatch,",0,co2c0000345,0.546875
146,59,FP1,141,2.533,c,"S2 nomatch,",0,co2c0000345,0.55078125
147,59,FP1,142,4.486,c,"S2 nomatch,",0,co2c0000345,0.5546875
148,59,FP1,143,5.951,c,"S2 nomatch,",0,co2c0000345,0.55859375
149,59,FP1,144,6.927,c,"S2 nomatch,",0,co2c0000345,0.5625
150,59,FP1,145,4.974,c,"S2 nomatch,",0,co2c0000345,0.56640625
151,59,FP1,146,2.533,c,"S2 nomatch,",0,co2c0000345,0.5703125
152,59,FP1,147,-0.885,c,"S2 nomatch,",0,co2c0000345,0.57421875
153,59,FP1,148,-2.35,c,"S2 nomatch,",0,co2c0000345,0.578125
154,59,FP1,149,-2.35,c,"S2 nomatch,",0,co2c0000345,0.58203125
155,59,FP1,150,-1.862,c,"S2 nomatch,",0,co2c0000345,0.5859375
156,59,FP1,151,-0.397,c,"S2 nomatch,",0,co2c0000345,0.58984375
157,59,FP1,152,1.068,c,"S2 nomatch,",0,co2c0000345,0.59375
158,59,FP1,153,2.045,c,"S2 nomatch,",0,co2c0000345,0.59765625
159,59,FP1,154,2.045,c,"S2 nomatch,",0,co2c0000345,0.6015625
160,59,FP1,155,1.068,c,"S2 nomatch,",0,co2c0000345,0.60546875
161,59,FP1,156,-1.373,c,"S2 nomatch,",0,co2c0000345,0.609375
162,59,FP1,157,-3.326,c,"S2 nomatch,",0,co2c0000345,0.61328125
163,59,FP1,158,-5.28,c,"S2 nomatch,",0,co2c0000345,0.6171875
164,59,FP1,159,-5.768,c,"S2 nomatch,",0,co2c0000345,0.62109375
165,59,FP1,160,-5.768,c,"S2 nomatch,",0,co2c0000345,0.625
166,59,FP1,161,-6.744,c,"S2 nomatch,",0,co2c0000345,0.62890625
167,59,FP1,162,-8.209,c,"S2 nomatch,",0,co2c0000345,0.6328125
168,59,FP1,163,-10.651,c,"S2 nomatch,",0,co2c0000345,0.63671875
169,59,FP1,164,-13.092,c,"S2 nomatch,",0,co2c0000345,0.640625
170,59,FP1,165,-15.533,c,"S2 nomatch,",0,co2c0000345,0.64453125
171,59,FP1,166,-16.022,c,"S2 nomatch,",0,co2c0000345,0.6484375
172,59,FP1,167,-16.51,c,"S2 nomatch,",0,co2c0000345,0.65234375
173,59,FP1,168,-15.533,c,"S2 nomatch,",0,co2c0000345,0.65625
174,59,FP1,169,-15.045,c,"S2 nomatch,",0,co2c0000345,0.66015625
175,59,FP1,170,-13.092,c,"S2 nomatch,",0,co2c0000345,0.6640625
176,59,FP1,171,-10.651,c,"S2 nomatch,",0,co2c0000345,0.66796875
177,59,FP1,172,-8.209,c,"S2 nomatch,",0,co2c0000345,0.671875
178,59,FP1,173,-6.256,c,"S2 nomatch,",0,co2c0000345,0.67578125
179,59,FP1,174,-5.768,c,"S2 nomatch,",0,co2c0000345,0.6796875
180,59,FP1,175,-6.744,c,"S2 nomatch,",0,co2c0000345,0.68359375
181,59,FP1,176,-8.209,c,"S2 nomatch,",0,co2c0000345,0.6875
182,59,FP1,177,-9.674,c,"S2 nomatch,",0,co2c0000345,0.69140625
183,59,FP1,178,-10.651,c,"S2 nomatch,",0,co2c0000345,0.6953125
184,59,FP1,179,-11.627,c,"S2 nomatch,",0,co2c0000345,0.69921875
185,59,FP1,180,-13.092,c,"S2 nomatch,",0,co2c0000345,0.703125
186,59,FP1,181,-13.58,c,"S2 nomatch,",0,co2c0000345,0.70703125
187,59,FP1,182,-14.069,c,"S2 nomatch,",0,co2c0000345,0.7109375
188,59,FP1,183,-12.604,c,"S2 nomatch,",0,co2c0000345,0.71484375
189,59,FP1,184,-9.674,c,"S2 nomatch,",0,co2c0000345,0.71875
190,59,FP1,185,-5.768,c,"S2 nomatch,",0,co2c0000345,0.72265625
191,59,FP1,186,-2.35,c,"S2 nomatch,",0,co2c0000345,0.7265625
192,59,FP1,187,0.092,c,"S2 nomatch,",0,co2c0000345,0.73046875
193,59,FP1,188,1.068,c,"S2 nomatch,",0,co2c0000345,0.734375
194,59,FP1,189,1.068,c,"S2 nomatch,",0,co2c0000345,0.73828125
195,59,FP1,190,0.092,c,"S2 nomatch,",0,co2c0000345,0.7421875
196,59,FP1,191,-1.862,c,"S2 nomatch,",0,co2c0000345,0.74609375
197,59,FP1,192,-3.326,c,"S2 nomatch,",0,co2c0000345,0.75
198,59,FP1,193,-3.815,c,"S2 nomatch,",0,co2c0000345,0.75390625
199,59,FP1,194,-2.838,c,"S2 nomatch,",0,co2c0000345,0.7578125
200,59,FP1,195,-0.885,c,"S2 nomatch,",0,co2c0000345,0.76171875
201,59,FP1,196,1.556,c,"S2 nomatch,",0,co2c0000345,0.765625
202,59,FP1,197,3.51,c,"S2 nomatch,",0,co2c0000345,0.76953125
203,59,FP1,198,3.998,c,"S2 nomatch,",0,co2c0000345,0.7734375
204,59,FP1,199,3.51,c,"S2 nomatch,",0,co2c0000345,0.77734375
205,59,FP1,200,2.533,c,"S2 nomatch,",0,co2c0000345,0.78125
206,59,FP1,201,2.045,c,"S2 nomatch,",0,co2c0000345,0.78515625
207,59,FP1,202,1.556,c,"S2 nomatch,",0,co2c0000345,0.7890625
208,59,FP1,203,1.556,c,"S2 nomatch,",0,co2c0000345,0.79296875
209,59,FP1,204,1.068,c,"S2 nomatch,",0,co2c0000345,0.796875
210,59,FP1,205,-0.397,c,"S2 nomatch,",0,co2c0000345,0.80078125
211,59,FP1,206,-3.326,c,"S2 nomatch,",0,co2c0000345,0.8046875
212,59,FP1,207,-6.256,c,"S2 nomatch,",0,co2c0000345,0.80859375
213,59,FP1,208,-8.698,c,"S2 nomatch,",0,co2c0000345,0.8125
214,59,FP1,209,-9.674,c,"S2 nomatch,",0,co2c0000345,0.81640625
215,59,FP1,210,-9.674,c,"S2 nomatch,",0,co2c0000345,0.8203125
216,59,FP1,211,-9.186,c,"S2 nomatch,",0,co2c0000345,0.82421875
217,59,FP1,212,-8.698,c,"S2 nomatch,",0,co2c0000345,0.828125
218,59,FP1,213,-9.186,c,"S2 nomatch,",0,co2c0000345,0.83203125
219,59,FP1,214,-9.674,c,"S2 nomatch,",0,co2c0000345,0.8359375
220,59,FP1,215,-9.186,c,"S2 nomatch,",0,co2c0000345,0.83984375
221,59,FP1,216,-8.698,c,"S2 nomatch,",0,co2c0000345,0.84375
222,59,FP1,217,-9.186,c,"S2 nomatch,",0,co2c0000345,0.84765625
223,59,FP1,218,-10.651,c,"S2 nomatch,",0,co2c0000345,0.8515625
224,59,FP1,219,-14.069,c,"S2 nomatch,",0,co2c0000345,0.85546875
225,59,FP1,220,-17.487,c,"S2 nomatch,",0,co2c0000345,0.859375
226,59,FP1,221,-19.44,c,"S2 nomatch,",0,co2c0000345,0.86328125
227,59,FP1,222,-19.44,c,"S2 nomatch,",0,co2c0000345,0.8671875
228,59,FP1,223,-16.998,c,"S2 nomatch,",0,co2c0000345,0.87109375
229,59,FP1,224,-13.58,c,"S2 nomatch,",0,co2c0000345,0.875
230,59,FP1,225,-9.674,c,"S2 nomatch,",0,co2c0000345,0.87890625
231,59,FP1,226,-6.256,c,"S2 nomatch,",0,co2c0000345,0.8828125
232,59,FP1,227,-3.815,c,"S2 nomatch,",0,co2c0000345,0.88671875
233,59,FP1,228,-2.35,c,"S2 nomatch,",0,co2c0000345,0.890625
234,59,FP1,229,-1.862,c,"S2 nomatch,",0,co2c0000345,0.89453125
235,59,FP1,230,-2.35,c,"S2 nomatch,",0,co2c0000345,0.8984375
236,59,FP1,231,-3.326,c,"S2 nomatch,",0,co2c0000345,0.90234375
237,59,FP1,232,-4.791,c,"S2 nomatch,",0,co2c0000345,0.90625
238,59,FP1,233,-6.256,c,"S2 nomatch,",0,co2c0000345,0.91015625
239,59,FP1,234,-7.233,c,"S2 nomatch,",0,co2c0000345,0.9140625
240,59,FP1,235,-7.721,c,"S2 nomatch,",0,co2c0000345,0.91796875
241,59,FP1,236,-8.209,c,"S2 nomatch,",0,co2c0000345,0.921875
242,59,FP1,237,-8.698,c,"S2 nomatch,",0,co2c0000345,0.92578125
243,59,FP1,238,-9.186,c,"S2 nomatch,",0,co2c0000345,0.9296875
244,59,FP1,239,-8.698,c,"S2 nomatch,",0,co2c0000345,0.93359375
245,59,FP1,240,-6.256,c,"S2 nomatch,",0,co2c0000345,0.9375
246,59,FP1,241,-3.326,c,"S2 nomatch,",0,co2c0000345,0.94140625
247,59,FP1,242,-0.885,c,"S2 nomatch,",0,co2c0000345,0.9453125
248,59,FP1,243,-0.397,c,"S2 nomatch,",0,co2c0000345,0.94921875
249,59,FP1,244,-1.862,c,"S2 nomatch,",0,co2c0000345,0.953125
250,59,FP1,245,-5.28,c,"S2 nomatch,",0,co2c0000345,0.95703125
251,59,FP1,246,-8.698,c,"S2 nomatch,",0,co2c0000345,0.9609375
252,59,FP1,247,-9.674,c,"S2 nomatch,",0,co2c0000345,0.96484375
253,59,FP1,248,-8.209,c,"S2 nomatch,",0,co2c0000345,0.96875
254,59,FP1,249,-5.768,c,"S2 nomatch,",0,co2c0000345,0.97265625
255,59,FP1,250,-3.815,c,"S2 nomatch,",0,co2c0000345,0.9765625
256,59,FP1,251,-3.326,c,"S2 nomatch,",0,co2c0000345,0.98046875
257,59,FP1,252,-3.815,c,"S2 nomatch,",0,co2c0000345,0.984375
258,59,FP1,253,-4.303,c,"S2 nomatch,",0,co2c0000345,0.98828125
259,59,FP1,254,-5.28,c,"S2 nomatch,",0,co2c0000345,0.9921875
260,59,FP1,255,-6.256,c,"S2 nomatch,",0,co2c0000345,0.99609375
262,59,FP2,0,9.521,c,"S2 nomatch,",1,co2c0000345,0
263,59,FP2,1,9.521,c,"S2 nomatch,",1,co2c0000345,0.00390625
264,59,FP2,2,8.545,c,"S2 nomatch,",1,co2c0000345,0.0078125
265,59,FP2,3,8.057,c,"S2 nomatch,",1,co2c0000345,0.01171875
266,59,FP2,4,9.033,c,"S2 nomatch,",1,co2c0000345,0.015625
267,59,FP2,5,10.986,c,"S2 nomatch,",1,co2c0000345,0.01953125
268,59,FP2,6,14.404,c,"S2 nomatch,",1,co2c0000345,0.0234375
269,59,FP2,7,16.846,c,"S2 nomatch,",1,co2c0000345,0.02734375
270,59,FP2,8,17.334,c,"S2 nomatch,",1,co2c0000345,0.03125
271,59,FP2,9,15.869,c,"S2 nomatch,",1,co2c0000345,0.03515625
272,59,FP2,10,13.428,c,"S2 nomatch,",1,co2c0000345,0.0390625
273,59,FP2,11,10.986,c,"S2 nomatch,",1,co2c0000345,0.04296875
274,59,FP2,12,10.01,c,"S2 nomatch,",1,co2c0000345,0.046875
275,59,FP2,13,10.01,c,"S2 nomatch,",1,co2c0000345,0.05078125
276,59,FP2,14,9.033,c,"S2 nomatch,",1,co2c0000345,0.0546875
277,59,FP2,15,7.568,c,"S2 nomatch,",1,co2c0000345,0.05859375
278,59,FP2,16,5.127,c,"S2 nomatch,",1,co2c0000345,0.0625
279,59,FP2,17,2.197,c,"S2 nomatch,",1,co2c0000345,0.06640625
280,59,FP2,18,0.244,c,"S2 nomatch,",1,co2c0000345,0.0703125
281,59,FP2,19,-1.221,c,"S2 nomatch,",1,co2c0000345,0.07421875
282,59,FP2,20,-1.221,c,"S2 nomatch,",1,co2c0000345,0.078125
283,59,FP2,21,-0.732,c,"S2 nomatch,",1,co2c0000345,0.08203125
284,59,FP2,22,1.221,c,"S2 nomatch,",1,co2c0000345,0.0859375
285,59,FP2,23,4.15,c,"S2 nomatch,",1,co2c0000345,0.08984375
286,59,FP2,24,7.08,c,"S2 nomatch,",1,co2c0000345,0.09375
287,59,FP2,25,9.521,c,"S2 nomatch,",1,co2c0000345,0.09765625
288,59,FP2,26,10.986,c,"S2 nomatch,",1,co2c0000345,0.1015625
289,59,FP2,27,11.475,c,"S2 nomatch,",1,co2c0000345,0.10546875
290,59,FP2,28,12.939,c,"S2 nomatch,",1,co2c0000345,0.109375
291,59,FP2,29,14.893,c,"S2 nomatch,",1,co2c0000345,0.11328125
292,59,FP2,30,16.846,c,"S2 nomatch,",1,co2c0000345,0.1171875
293,59,FP2,31,18.311,c,"S2 nomatch,",1,co2c0000345,0.12109375
294,59,FP2,32,19.287,c,"S2 nomatch,",1,co2c0000345,0.125
295,59,FP2,33,19.775,c,"S2 nomatch,",1,co2c0000345,0.12890625
296,59,FP2,34,20.264,c,"S2 nomatch,",1,co2c0000345,0.1328125
297,59,FP2,35,20.752,c,"S2 nomatch,",1,co2c0000345,0.13671875
298,59,FP2,36,20.264,c,"S2 nomatch,",1,co2c0000345,0.140625
299,59,FP2,37,18.311,c,"S2 nomatch,",1,co2c0000345,0.14453125
300,59,FP2,38,14.893,c,"S2 nomatch,",1,co2c0000345,0.1484375
301,59,FP2,39,10.01,c,"S2 nomatch,",1,co2c0000345,0.15234375
302,59,FP2,40,5.615,c,"S2 nomatch,",1,co2c0000345,0.15625
303,59,FP2,41,2.686,c,"S2 nomatch,",1,co2c0000345,0.16015625
304,59,FP2,42,1.221,c,"S2 nomatch,",1,co2c0000345,0.1640625
305,59,FP2,43,0.732,c,"S2 nomatch,",1,co2c0000345,0.16796875
306,59,FP2,44,0.732,c,"S2 nomatch,",1,co2c0000345,0.171875
307,59,FP2,45,0.732,c,"S2 nomatch,",1,co2c0000345,0.17578125
308,59,FP2,46,0.244,c,"S2 nomatch,",1,co2c0000345,0.1796875
309,59,FP2,47,0.244,c,"S2 nomatch,",1,co2c0000345,0.18359375
310,59,FP2,48,0.732,c,"S2 nomatch,",1,co2c0000345,0.1875
311,59,FP2,49,2.686,c,"S2 nomatch,",1,co2c0000345,0.19140625
312,59,FP2,50,5.127,c,"S2 nomatch,",1,co2c0000345,0.1953125
313,59,FP2,51,7.08,c,"S2 nomatch,",1,co2c0000345,0.19921875
314,59,FP2,52,8.057,c,"S2 nomatch,",1,co2c0000345,0.203125
315,59,FP2,53,7.08,c,"S2 nomatch,",1,co2c0000345,0.20703125
316,59,FP2,54,4.639,c,"S2 nomatch,",1,co2c0000345,0.2109375
317,59,FP2,55,2.197,c,"S2 nomatch,",1,co2c0000345,0.21484375
318,59,FP2,56,1.221,c,"S2 nomatch,",1,co2c0000345,0.21875
319,59,FP2,57,1.709,c,"S2 nomatch,",1,co2c0000345,0.22265625
320,59,FP2,58,3.174,c,"S2 nomatch,",1,co2c0000345,0.2265625
321,59,FP2,59,4.15,c,"S2 nomatch,",1,co2c0000345,0.23046875
322,59,FP2,60,3.662,c,"S2 nomatch,",1,co2c0000345,0.234375
323,59,FP2,61,2.197,c,"S2 nomatch,",1,co2c0000345,0.23828125
324,59,FP2,62,0.732,c,"S2 nomatch,",1,co2c0000345,0.2421875
325,59,FP2,63,-0.732,c,"S2 nomatch,",1,co2c0000345,0.24609375
326,59,FP2,64,-1.709,c,"S2 nomatch,",1,co2c0000345,0.25
327,59,FP2,65,-3.174,c,"S2 nomatch,",1,co2c0000345,0.25390625
328,59,FP2,66,-5.127,c,"S2 nomatch,",1,co2c0000345,0.2578125
329,59,FP2,67,-6.592,c,"S2 nomatch,",1,co2c0000345,0.26171875
330,59,FP2,68,-7.08,c,"S2 nomatch,",1,co2c0000345,0.265625
331,59,FP2,69,-6.592,c,"S2 nomatch,",1,co2c0000345,0.26953125
332,59,FP2,70,-4.639,c,"S2 nomatch,",1,co2c0000345,0.2734375
333,59,FP2,71,-2.686,c,"S2 nomatch,",1,co2c0000345,0.27734375
334,59,FP2,72,-1.709,c,"S2 nomatch,",1,co2c0000345,0.28125
335,59,FP2,73,-1.221,c,"S2 nomatch,",1,co2c0000345,0.28515625
336,59,FP2,74,-2.197,c,"S2 nomatch,",1,co2c0000345,0.2890625
337,59,FP2,75,-2.686,c,"S2 nomatch,",1,co2c0000345,0.29296875
338,59,FP2,76,-2.686,c,"S2 nomatch,",1,co2c0000345,0.296875
339,59,FP2,77,-1.221,c,"S2 nomatch,",1,co2c0000345,0.30078125
340,59,FP2,78,0.244,c,"S2 nomatch,",1,co2c0000345,0.3046875
341,59,FP2,79,0.732,c,"S2 nomatch,",1,co2c0000345,0.30859375
342,59,FP2,80,-0.244,c,"S2 nomatch,",1,co2c0000345,0.3125
343,59,FP2,81,-1.709,c,"S2 nomatch,",1,co2c0000345,0.31640625
